# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_75	cds	24680	24829	+	OEKLIE_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW8
contig_75	cds	24996	25769	+	OEKLIE_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y9TBZ3
contig_75	cds	25769	26458	+	OEKLIE_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQW7
contig_75	cds	26461	27519	+	OEKLIE_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR6
contig_75	cds	27520	28338	-	OEKLIE_00874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR5
contig_75	cds	28502	29497	+	OEKLIE_00875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR4
contig_75	cds	29641	30924	-	OEKLIE_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR3
contig_75	cds	31216	32385	+	OEKLIE_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR2
contig_75	cds	32382	33323	+	OEKLIE_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR1
contig_75	cds	33368	34093	+	OEKLIE_00879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQR0
contig_75	cds	34290	35975	+	OEKLIE_00880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q57RG7
contig_75	cds	35977	37497	+	OEKLIE_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQQ9
contig_75	cds	37582	38058	-	OEKLIE_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQQ8
contig_75	cds	38116	39405	-	OEKLIE_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12677
contig_75	cds	39492	40532	+	OEKLIE_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P12678
contig_75	cds	40529	41686	+	OEKLIE_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQQ7
contig_75	cds	41670	42425	+	OEKLIE_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZQQ6
contig_76	cds	49	405	+	OEKLIE_00887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AHA8
contig_76	ncRNA-region	521	644	+	-	69.4	5.7e-10	-	-	-	RFAM:RF01859
contig_76	sorf	526	570	+	OEKLIE_00888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD74
contig_76	cds	707	1690	+	OEKLIE_00889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67038
contig_76	cds	1706	4093	+	OEKLIE_00890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15434
contig_76	cds	4098	4397	+	OEKLIE_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8AHA5
contig_76	ncRNA	4398	4599	+	OEKLIE_00892	262.4	5.3e-40	-	-	-	RFAM:RF02082
contig_76	cds	4600	5580	+	OEKLIE_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS8
contig_76	cds	5672	6223	+	OEKLIE_00894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN7
contig_76	cds	6223	6972	+	OEKLIE_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P63351
contig_76	cds	7049	7513	+	OEKLIE_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS7
contig_76	cds	7827	8195	+	OEKLIE_00897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A509BLT6
contig_76	cds	8244	8540	+	OEKLIE_00898	-	-	-	-	-	-
contig_76	cds	8602	10044	+	OEKLIE_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS5
contig_76	cds	10079	10270	-	OEKLIE_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN6
contig_76	cds	10427	11473	-	OEKLIE_00901	647.0	1.0e-237	1.0	1.0	0.908	BlastRules:WP_001082219
contig_76	cds	11629	12462	-	OEKLIE_00902	526.0	6.2e-192	1.0	1.0	0.971	BlastRules:WP_000368046
contig_76	cds	12799	15177	+	OEKLIE_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2X1KGY1
contig_76	cds	15219	16859	-	OEKLIE_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS2
contig_76	cds	16949	17242	-	OEKLIE_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS1
contig_76	cds	17239	18525	-	OEKLIE_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPS0
contig_76	cds	18582	19517	-	OEKLIE_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR9
contig_76	cds	19539	20303	-	OEKLIE_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z5E568
contig_76	cds	20766	21656	+	OEKLIE_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR7
contig_76	cds	21732	22883	-	OEKLIE_00910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR6
contig_76	cds	22897	24492	-	OEKLIE_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y2PBB3
contig_76	cds	24646	25404	-	OEKLIE_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58687
contig_76	cds	25449	26315	-	OEKLIE_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR4
contig_76	cds	26382	27617	-	OEKLIE_00914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR3
contig_76	cds	27981	29192	-	OEKLIE_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR2
contig_76	cds	29333	29692	-	OEKLIE_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR1
contig_76	ncRNA	29860	29967	-	OEKLIE_00917	119.1	9.9e-18	-	-	-	RFAM:RF00034
contig_76	cds	30150	31268	-	OEKLIE_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPR0
contig_76	cds	31533	34589	+	OEKLIE_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ9
contig_76	cds	34586	34996	+	OEKLIE_00920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ8
contig_76	cds	35095	35283	+	OEKLIE_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ7
contig_76	ncRNA	35455	35515	+	OEKLIE_00922	78.0	1.8e-14	-	-	-	RFAM:RF00118
contig_76	cds	35571	36917	-	OEKLIE_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ6
contig_76	cds	37344	37712	+	OEKLIE_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ5
contig_76	cds	37721	39208	+	OEKLIE_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ4
contig_76	cds	39225	39971	+	OEKLIE_00926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ3
contig_76	cds	39946	41217	+	OEKLIE_00927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ2
contig_76	cds	41214	42434	+	OEKLIE_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQN5
contig_76	cds	42447	42863	+	OEKLIE_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ1
contig_76	cds	43018	44019	+	OEKLIE_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPQ0
contig_76	cds	44047	44259	+	OEKLIE_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7G2DHY0
contig_77	cds	12	758	+	OEKLIE_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL67
contig_77	cds	755	1345	+	OEKLIE_00933	340.0	5.1e-121	0.974	0.979	0.927	BlastRules:WP_000228269
contig_77	cds	1355	1564	-	OEKLIE_00934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL66
contig_77	cds	1855	2217	+	OEKLIE_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPH9
contig_77	cds	2708	3391	+	OEKLIE_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL65
contig_77	cds	3435	7820	+	OEKLIE_00937	1869.0	0.0	1.0	1.0	1.0	BlastRules:WP_001079584
contig_77	ncRNA	7836	7943	-	OEKLIE_00938	131.6	1.4e-23	-	-	-	RFAM:RF02055
contig_77	cds	8119	9774	+	OEKLIE_00939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL63
contig_77	cds	9771	10547	+	OEKLIE_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL62
contig_77	cds	10544	11734	+	OEKLIE_00941	736.0	3.8e-271	1.0	1.0	0.942	BlastRules:WP_000586962
contig_77	cds	11798	12271	+	OEKLIE_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL60
contig_77	cds	12339	13343	-	OEKLIE_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL59
contig_77	cds	13662	14858	+	OEKLIE_00944	798.0	1.3e-295	1.0	1.0	1.0	BlastRules:WP_001218249
contig_77	cds	14932	16242	+	OEKLIE_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL57
contig_77	cds	16325	17146	-	OEKLIE_00946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P29847
contig_77	cds	17224	18243	-	OEKLIE_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1P2
contig_77	cds	18243	18710	-	OEKLIE_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPH8
contig_77	cds	18754	19005	-	OEKLIE_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPH7
contig_77	cds	19092	19523	-	OEKLIE_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPH6
contig_77	cds	19771	21315	+	OEKLIE_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL56
contig_77	cds	21325	22608	+	OEKLIE_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U6QIT6
contig_77	cds	22612	23574	+	OEKLIE_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL54
contig_77	cds	23561	24595	-	OEKLIE_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL53
contig_77	ncRNA	24801	24860	-	OEKLIE_00955	94.4	9.7e-17	-	-	-	RFAM:RF02056
contig_77	cds	25089	26114	-	OEKLIE_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL52
contig_77	cds	26124	27320	-	OEKLIE_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37419
contig_77	cds	27523	28455	+	OEKLIE_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67912
contig_77	cds	28458	29504	+	OEKLIE_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A637DS94
contig_77	cds	29504	30457	+	OEKLIE_00960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26469
contig_77	cds	30497	31711	+	OEKLIE_00961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26471
contig_77	cds	31768	32913	-	OEKLIE_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26470
contig_77	cds	33014	33823	-	OEKLIE_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26473
contig_77	cds	33973	34671	-	OEKLIE_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26472
contig_77	cds	34694	35704	-	OEKLIE_00965	672.0	5.1e-248	1.0	1.0	1.0	BlastRules:WP_000376841
contig_77	cds	35722	36744	-	OEKLIE_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P19816
contig_77	cds	36741	37820	-	OEKLIE_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q06994
contig_77	cds	37890	38099	-	OEKLIE_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P40824
contig_77	cds	38155	38952	-	OEKLIE_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q06995
contig_77	cds	38945	40069	-	OEKLIE_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L435
contig_77	cds	40066	41136	-	OEKLIE_00971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H9L449
contig_77	ncRNA-region	41184	41222	-	-	35.6	4.5e-07	-	-	-	RFAM:RF01707
contig_77	cds	41545	42822	+	OEKLIE_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL49
contig_77	cds	42831	43310	+	OEKLIE_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZL48
contig_77	cds	43338	44147	-	OEKLIE_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54326
contig_77	cds	44245	44412	-	OEKLIE_00975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8ARM4
contig_77	cds	44433	44669	-	OEKLIE_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2A5
contig_77	cds	44887	45240	-	OEKLIE_00977	219.0	2.7e-72	1.0	0.959	0.889	UniRef:UniRef90_UPI00210806FE
contig_78	cds	113	1486	-	OEKLIE_00978	879.0	0.0	1.0	1.0	1.0	BlastRules:WP_001175077
contig_78	cds	1703	2344	+	OEKLIE_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPP1
contig_78	cds	2386	3534	-	OEKLIE_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016A23AA
contig_78	cds	3824	5029	-	OEKLIE_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPP0
contig_78	cds	5142	6074	+	OEKLIE_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN9
contig_78	cds	6071	7096	-	OEKLIE_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O68446
contig_78	ncRNA	7097	7484	+	OEKLIE_00984	478.8	3.0e-53	-	-	-	RFAM:RF02081
contig_78	cds	7392	7481	+	OEKLIE_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Z4JJZ7
contig_78	cds	7564	8145	-	OEKLIE_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016A030D
contig_78	cds	8272	9093	-	OEKLIE_00987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5W5H2U0
contig_78	cds	9428	9775	+	OEKLIE_00988	229.0	7.1e-80	1.0	1.0	0.974	BlastRules:WP_000108172
contig_78	cds	9853	10500	-	OEKLIE_00989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66684
contig_78	cds	10601	11008	-	OEKLIE_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A1Q2
contig_78	cds	11077	12174	-	OEKLIE_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN7
contig_78	cds	12233	12832	-	OEKLIE_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3U2W9U2
contig_78	cds	12935	13174	+	OEKLIE_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN6
contig_78	cds	13225	14121	+	OEKLIE_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN5
contig_78	cds	14201	14722	+	OEKLIE_00995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O68901
contig_78	cds	14698	16737	-	OEKLIE_00996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN4
contig_78	cds	16737	17597	-	OEKLIE_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN3
contig_78	cds	17600	17836	-	OEKLIE_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN2
contig_78	cds	18037	18471	+	OEKLIE_00999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RWN1
contig_78	cds	18519	18986	-	OEKLIE_01000	226.0	2.2e-77	1.0	1.0	1.0	BlastRules:WP_000597179
contig_78	cds	19258	20379	+	OEKLIE_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN1
contig_78	cds	20434	20796	+	OEKLIE_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPN0
contig_78	cds	20855	21511	+	OEKLIE_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM9
contig_78	cds	21638	22912	+	OEKLIE_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQK7
contig_78	cds	22972	23832	+	OEKLIE_01005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM8
contig_78	cds	23891	24496	-	OEKLIE_01006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM7
contig_78	cds	24601	26106	-	OEKLIE_01007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM6
contig_78	cds	26708	27343	-	OEKLIE_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM5
contig_78	cds	27343	28035	-	OEKLIE_01009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65540
contig_78	cds	28038	28658	-	OEKLIE_01010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM4
contig_78	cds	28662	29720	-	OEKLIE_01011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM3
contig_78	cds	29721	31928	-	OEKLIE_01012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM2
contig_78	cds	31921	32499	-	OEKLIE_01013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM1
contig_78	cds	32499	33080	-	OEKLIE_01014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65542
contig_78	cds	33157	33597	-	OEKLIE_01015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQK6
contig_78	cds	33686	33901	-	OEKLIE_01016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3NGF1
contig_78	cds	34532	35572	+	OEKLIE_01017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPM0
contig_78	cds	35647	36648	-	OEKLIE_01018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPL9
contig_78	cds	37352	38860	-	OEKLIE_01019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3V3JQX2
contig_78	cds	38963	40138	-	OEKLIE_01020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25081
contig_78	cds	40338	41984	+	OEKLIE_01021	1065.0	0.0	1.0	1.0	0.958	BlastRules:WP_000066639
contig_78	cds	42152	43555	+	OEKLIE_01022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPL7
contig_78	cds	43552	44481	-	OEKLIE_01023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O52714
contig_78	cds	44557	45858	-	OEKLIE_01024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZPL6
contig_78	cds	45969	46547	-	OEKLIE_01025	382.0	4.0e-134	1.0	1.0	0.995	UniRef:UniRef90_A0A379WVF7
contig_79	cds	25	501	+	OEKLIE_01026	-	-	-	-	-	-
contig_79	cds	816	2135	-	OEKLIE_01027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV9
contig_79	cds	2151	3152	-	OEKLIE_01028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV8
contig_79	cds	3174	3929	+	OEKLIE_01029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV7
contig_79	cds	3926	4711	+	OEKLIE_01030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV6
contig_79	cds	4790	5800	-	OEKLIE_01031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66755
contig_79	cds	5809	6420	-	OEKLIE_01032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66746
contig_79	cds	6753	6998	+	OEKLIE_01033	-	-	-	-	-	-
contig_79	cds	7085	7735	+	OEKLIE_01034	-	-	-	-	-	-
contig_79	cds	8362	8961	+	OEKLIE_01035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV4
contig_79	cds	8963	9484	-	OEKLIE_01036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P66762
contig_79	cds	9521	10261	-	OEKLIE_01037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67179
contig_79	cds	10291	10743	-	OEKLIE_01038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV3
contig_79	cds	10846	12618	-	OEKLIE_01039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV2
contig_79	cds	12943	13509	+	OEKLIE_01040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQC7
contig_79	cds	13506	14324	+	OEKLIE_01041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQC6
contig_79	cds	14377	14772	+	OEKLIE_01042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQC5
contig_79	cds	14813	15556	+	OEKLIE_01043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQC4
contig_79	cds	15553	16524	+	OEKLIE_01044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV1
contig_79	ncRNA	16681	16988	-	OEKLIE_01045	214.8	6.6e-31	-	-	-	RFAM:RF02654
contig_79	cds	16760	17506	-	OEKLIE_01046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNV0
contig_79	cds	17526	18095	-	OEKLIE_01047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU9
contig_79	cds	18332	20065	+	OEKLIE_01048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL51
contig_79	cds	20254	22125	+	OEKLIE_01049	1264.0	0.0	1.0	1.0	1.0	BlastRules:WP_000142877
contig_79	cds	22179	23318	-	OEKLIE_01050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU8
contig_79	cds	23555	23947	-	OEKLIE_01051	268.0	6.0e-95	1.0	1.0	1.0	BlastRules:WP_001233619
contig_79	cds	23947	26025	-	OEKLIE_01052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P40729
contig_79	cds	26018	27169	-	OEKLIE_01053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P40727
contig_79	cds	27363	28010	-	OEKLIE_01054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07800
contig_79	cds	28018	28407	-	OEKLIE_01055	231.0	2.4e-80	1.0	1.0	0.907	VFDB:VFG043206
contig_79	cds	28425	29474	-	OEKLIE_01056	639.0	2.5e-234	1.0	1.0	0.951	BlastRules:WP_000036361
contig_79	cds	29471	30337	-	OEKLIE_01057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07801
contig_79	cds	30491	32152	-	OEKLIE_01058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P02941
contig_79	cds	32389	32892	-	OEKLIE_01059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06110
contig_79	cds	32913	34928	-	OEKLIE_01060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09384
contig_79	cds	34933	35862	-	OEKLIE_01061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P55892
contig_79	cds	35859	36746	-	OEKLIE_01062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P55891
contig_79	cds	36871	37449	-	OEKLIE_01063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O52222
contig_79	cds	37452	37793	-	OEKLIE_01064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A2R2
contig_79	cds	38589	39017	+	OEKLIE_01065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9RM66
contig_79	cds	39035	40456	-	OEKLIE_01066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CL06
contig_79	cds	40431	41333	-	OEKLIE_01067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A484VPV2
contig_79	cds	41457	41639	-	OEKLIE_01068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3T6LV57
contig_79	cds	41868	42425	-	OEKLIE_01069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU7
contig_79	cds	42976	43479	+	OEKLIE_01070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQC2
contig_79	cds	43658	44296	-	OEKLIE_01071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU6
contig_79	cds	44552	44887	+	OEKLIE_01072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU5
contig_79	cds	45127	45624	+	OEKLIE_01073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3Y5QXV5
contig_79	cds	45670	45909	-	OEKLIE_01074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CQC1
contig_79	cds	46079	47347	+	OEKLIE_01075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A455RTD4
contig_79	cds	47422	48087	-	OEKLIE_01076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU3
contig_79	ncRNA	48140	48316	+	OEKLIE_01077	217.3	7.2e-33	-	-	-	RFAM:RF02078
contig_79	cds	48325	48651	-	OEKLIE_01078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZNU2
contig_79	cds	48864	49811	-	OEKLIE_01079	642.0	9.8e-232	1.0	0.812	0.975	UniRef:UniRef90_A0A7D8ISV8
contig_80	cds	140	646	+	OEKLIE_01080	315.0	1.5e-108	1.0	1.0	0.964	UniRef:UniRef90_A0A655EA32
contig_80	cds	1190	1768	+	OEKLIE_01081	377.0	3.8e-132	1.0	1.0	0.969	UniRef:UniRef90_A0A655CRS5
contig_80	cds	1835	2263	+	OEKLIE_01082	273.0	9.1e-93	1.0	1.0	0.993	UniRef:UniRef90_M7RFY3
contig_80	cds	2385	2924	-	OEKLIE_01083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK5
contig_80	cds	3002	4063	-	OEKLIE_01084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65977
contig_80	cds	4148	4645	-	OEKLIE_01085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK4
contig_80	cds	4840	5085	+	OEKLIE_01086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A724N5N1
contig_80	cds	5123	6202	-	OEKLIE_01087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7CPY6
contig_80	cds	6456	7019	+	OEKLIE_01088	369.0	7.0e-133	1.0	1.0	0.973	BlastRules:WP_000573321
contig_80	cds	7016	7987	+	OEKLIE_01089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK2
contig_80	cds	7999	8361	+	OEKLIE_01090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8ZMK1
