gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
BENMGJ_00717	contig_35	35346	36059	+	GEGEGB_00010	1	persistent	2	0	0
BENMGJ_00718	contig_35	36209	36775	+	GEGEGB_00009	1	persistent	2	0	0
BENMGJ_00719	contig_35	36832	37422	-	GEGEGB_00008	1	persistent	2	0	0
BENMGJ_00720	contig_35	37533	38486	-	GEGEGB_00007	1	persistent	2	0	0
BENMGJ_00721	contig_35	38755	40185	+	GEGEGB_00006	1	persistent	2	0	0
BENMGJ_00722	contig_35	40264	41037	+	GEGEGB_00005	1	persistent	2	0	0
BENMGJ_00723	contig_35	41130	42416	-	GEGEGB_00004	1	persistent	2	0	0
BENMGJ_00724	contig_35	42420	43349	-	GEGEGB_00003	1	persistent	2	0	0
BENMGJ_00725	contig_35	43351	45813	-	GEGEGB_00002	1	persistent	2	0	0
BENMGJ_00726	contig_35	45895	45981	-	GEGEGB_00001	1	persistent	2	0	0
BENMGJ_00727	contig_35	46174	46860	-	LNHIMF_04663	1	persistent	2	0	0
BENMGJ_00728	contig_35	47496	48212	+	GEGEGB_04897	1	persistent	2	0	1
BENMGJ_00729	contig_35	48479	48793	+	BEJGEH_04700	1	persistent	2	0	0
BENMGJ_00730	contig_35	49178	49849	+	GEGEGB_04895	1	persistent	2	0	1
BENMGJ_00731	contig_35	50188	50733	+	LNHIMF_04659	1	persistent	2	0	0
BENMGJ_00732	contig_35	50804	51487	+	LNHIMF_04658	1	persistent	2	0	0
BENMGJ_00734	contig_35	52841	54070	+	LNHIMF_04657	1	persistent	2	0	0
BENMGJ_00735	contig_35	54088	54645	+	LNHIMF_04656	1	persistent	2	0	1
BENMGJ_00736	contig_35	54686	55771	+	BEJGEH_04694	1	persistent	2	0	0
BENMGJ_00737	contig_35	55829	57178	-	GEGEGB_04888	1	persistent	2	0	1
BENMGJ_00738	contig_35	57236	58660	-	BEJGEH_04692	1	persistent	2	0	0
BENMGJ_00739	contig_35	58660	59349	-	LNHIMF_04652	1	persistent	2	0	0
BENMGJ_00740	contig_35	59362	59850	-	GEGEGB_04885	1	persistent	2	0	0
BENMGJ_00741	contig_35	59840	59947	-	LNHIMF_04650	1	persistent	2	0	0
BENMGJ_00742	contig_35	60047	60916	+	LNHIMF_04649	1	persistent	2	0	0
BENMGJ_00743	contig_35	60913	61560	-	LNHIMF_04648	1	persistent	2	0	1
BENMGJ_00744	contig_35	61609	62124	+	BEJGEH_04686	1	persistent	2	0	0
BENMGJ_00745	contig_35	62226	62552	-	GEGEGB_04880	1	persistent	2	0	1
BENMGJ_00746	contig_35	62610	64547	-	GEGEGB_04879	1	persistent	2	0	0
BENMGJ_00747	contig_35	64756	66423	+	LNHIMF_04644	1	persistent	2	0	0
BENMGJ_00748	contig_35	66541	67872	-	GEGEGB_04877	1	persistent	2	0	0
BENMGJ_00749	contig_35	67914	69296	-	GEGEGB_04876	1	persistent	2	0	0
BENMGJ_00750	contig_35	69380	70348	-	GEGEGB_04875	1	persistent	2	0	0
BENMGJ_00751	contig_35	70465	71109	+	GEGEGB_04874	1	persistent	2	0	0
BENMGJ_00752	contig_35	71143	72159	+	BEJGEH_04678	1	persistent	1	1	2
BENMGJ_00753	contig_35	72472	73161	+	AJBGEP_04792	1	shell	1	1	0
BENMGJ_00754	contig_35	73209	73898	+	BEJGEH_04676	1	shell	0	2	0
BENMGJ_00755	contig_35	73976	74683	+	BEJGEH_04675	1	shell	0	2	0
BENMGJ_00756	contig_35	74697	77105	+	BEJGEH_04674	1	shell	0	2	0
BENMGJ_00757	contig_35	77102	77674	+	BEJGEH_04673	1	shell	1	1	0
BENMGJ_00758	contig_35	77712	78431	-	GEGEGB_04871	1	persistent	1	1	2
BENMGJ_00759	contig_35	78641	79864	-	GEGEGB_04870	1	persistent	2	0	0
BENMGJ_00760	contig_35	79916	81238	-	GEGEGB_04869	1	persistent	2	0	0
BENMGJ_00761	contig_35	81362	82141	-	GEGEGB_04868	1	persistent	2	0	0
BENMGJ_00762	contig_35	82401	83951	+	BEJGEH_04668	1	persistent	1	2	0
BENMGJ_00763	contig_35	84199	84786	+	BEJGEH_04667	1	shell	2	0	0
BENMGJ_00764	contig_35	84819	85592	-	LNHIMF_04631	1	persistent	1	2	0
BENMGJ_00765	contig_35	85589	86683	-	LNHIMF_04630	1	persistent	2	0	0
BENMGJ_00766	contig_35	86786	86947	-	GEGEGB_04863	1	persistent	2	0	0
BENMGJ_00767	contig_35	87076	87693	-	GEGEGB_04862	1	persistent	2	0	0
BENMGJ_00768	contig_35	88095	89684	-	GEGEGB_04861	1	persistent	2	0	0
BENMGJ_00769	contig_35	89776	90456	-	LNHIMF_04626	1	persistent	2	0	0
BENMGJ_00770	contig_35	90475	90921	-	LNHIMF_04625	1	persistent	2	0	0
BENMGJ_00771	contig_35	90866	91303	-	BEJGEH_04659	1	persistent	2	0	1
BENMGJ_00772	contig_35	91406	92434	+	LNHIMF_04623	1	persistent	2	0	0
BENMGJ_00773	contig_36	51	155	+	GEGEGB_01825	1	persistent	2	0	0
BENMGJ_00774	contig_36	241	1482	+	LNHIMF_01233	1	persistent	2	0	1
BENMGJ_00775	contig_36	1606	2415	+	GEGEGB_01823	1	persistent	2	0	1
BENMGJ_00776	contig_36	2418	3440	+	BEJGEH_01895	1	persistent	2	0	0
BENMGJ_00777	contig_36	3430	4071	+	GEGEGB_01821	1	persistent	2	0	0
BENMGJ_00778	contig_36	4068	5072	+	GEGEGB_01820	1	persistent	2	0	0
BENMGJ_00779	contig_36	5083	5880	+	GEGEGB_01819	1	persistent	2	0	0
BENMGJ_00780	contig_36	6175	7608	+	GEGEGB_01818	1	persistent	2	0	0
BENMGJ_00781	contig_36	7693	9867	-	BEJGEH_01890	1	persistent	2	0	0
BENMGJ_00782	contig_36	10190	10567	+	GEGEGB_01815	1	persistent	2	0	0
BENMGJ_00783	contig_36	10570	10944	+	GEGEGB_01814	1	persistent	2	0	0
BENMGJ_00784	contig_36	10958	11596	+	LNHIMF_01249	1	persistent	2	0	0
BENMGJ_00785	contig_36	11577	12401	+	GEGEGB_01812	1	persistent	2	0	0
BENMGJ_00786	contig_36	12412	13437	+	GEGEGB_01811	1	persistent	2	0	0
BENMGJ_00787	contig_36	13462	14004	+	GEGEGB_01810	1	persistent	2	0	0
BENMGJ_00788	contig_36	14258	15562	+	GEGEGB_01809	1	persistent	2	0	1
BENMGJ_00789	contig_36	15741	16280	+	GEGEGB_01807	1	persistent	2	0	1
BENMGJ_00790	contig_36	16355	16990	-	LNHIMF_01255	1	persistent	2	0	0
BENMGJ_00791	contig_36	17232	17489	+	GEGEGB_01805	1	persistent	2	0	0
BENMGJ_00792	contig_36	17586	18551	-	LNHIMF_01257	1	persistent	2	0	0
BENMGJ_00793	contig_36	18699	20870	-	BEJGEH_01878	2	persistent	2	0	0
BENMGJ_00794	contig_36	20809	22146	-	BEJGEH_01878	2	persistent	2	0	0
BENMGJ_00795	contig_36	22484	23683	+	GEGEGB_01802	1	persistent	2	0	0
BENMGJ_00796	contig_36	23676	24377	+	GEGEGB_01801	1	persistent	2	0	0
BENMGJ_00797	contig_36	24377	25621	+	GEGEGB_01800	1	persistent	2	0	0
BENMGJ_00798	contig_36	25650	26561	+	GEGEGB_01799	1	persistent	2	0	0
BENMGJ_00799	contig_36	26580	27401	+	GEGEGB_01798	1	persistent	2	0	0
BENMGJ_00800	contig_36	27483	28529	-	GEGEGB_01797	1	persistent	2	0	0
BENMGJ_00801	contig_36	28554	29333	-	GEGEGB_01796	1	persistent	2	0	0
BENMGJ_00802	contig_36	29649	30659	-	LNHIMF_01266	1	persistent	2	0	0
BENMGJ_00803	contig_36	30988	31851	-	GEGEGB_01794	1	persistent	2	0	0
BENMGJ_00804	contig_36	31835	32971	-	LNHIMF_01268	1	persistent	2	0	0
BENMGJ_00805	contig_36	33222	34451	+	LNHIMF_01269	1	persistent	3	1	0
BENMGJ_00806	contig_36	34455	35789	+	HFCAGB_02070	1	persistent	2	1	0
BENMGJ_00807	contig_36	35829	36950	-	LNHIMF_01271	1	persistent	3	0	0
BENMGJ_00808	contig_36	37031	38494	-	GEGEGB_01789	1	persistent	2	0	0
BENMGJ_00809	contig_36	38494	39168	-	LNHIMF_01273	1	persistent	2	0	0
BENMGJ_00810	contig_36	39292	40662	-	BEJGEH_01862	1	persistent	2	0	0
BENMGJ_00811	contig_36	40666	41307	-	LNHIMF_01275	1	persistent	2	0	0
BENMGJ_00812	contig_36	41394	42500	-	GEGEGB_01785	1	persistent	2	0	0
BENMGJ_00813	contig_36	42554	43015	-	GEGEGB_01784	1	persistent	2	0	0
BENMGJ_00814	contig_36	43027	43356	-	GEGEGB_01783	1	persistent	2	0	0
BENMGJ_00815	contig_36	43353	44090	-	LNHIMF_01279	1	persistent	2	0	0
BENMGJ_00816	contig_36	44190	45440	+	GEGEGB_01781	1	persistent	2	1	1
BENMGJ_00818	contig_36	45636	46094	+	GEGEGB_00250	4	shell	58	4	2
BENMGJ_00820	contig_36	46588	47712	+	GEGEGB_01180	1	persistent	1	2	3
BENMGJ_00821	contig_36	48169	48375	-	AJBGEP_01315	1	shell	1	1	1
BENMGJ_00822	contig_36	48697	49485	-	AJBGEP_01316	1	shell	1	1	0
BENMGJ_00824	contig_36	49975	50214	-	LNHIMF_01289	1	persistent	1	1	2
BENMGJ_00825	contig_36	50405	50926	-	GEGEGB_01187	1	persistent	2	0	1
BENMGJ_00826	contig_36	51684	51947	-	HFCAGB_02052	1	persistent	2	0	2
BENMGJ_00828	contig_36	52758	53315	+	BEJGEH_01844	1	persistent	2	0	1
BENMGJ_00831	contig_36	54552	54896	-	LNHIMF_01296	1	persistent	2	0	0
BENMGJ_00832	contig_36	55531	55704	-	GEGEGB_01195	1	persistent	2	0	0
BENMGJ_00833	contig_36	56023	56490	+	GEGEGB_01196	1	persistent	2	0	0
BENMGJ_00834	contig_36	56829	57872	+	LNHIMF_01299	1	persistent	2	0	0
BENMGJ_00835	contig_36	57954	58484	-	GEGEGB_01198	1	persistent	2	0	0
BENMGJ_00836	contig_36	58633	58947	-	GEGEGB_01199	1	persistent	2	0	0
BENMGJ_00837	contig_36	59677	61263	+	LNHIMF_01302	1	persistent	2	0	0
BENMGJ_00838	contig_36	61263	62237	+	GEGEGB_01201	1	persistent	2	0	0
BENMGJ_00839	contig_36	62227	63039	+	GEGEGB_01202	1	persistent	2	0	0
BENMGJ_00840	contig_36	63033	63830	+	GEGEGB_01203	1	persistent	2	0	0
BENMGJ_00841	contig_36	63824	64414	+	HFCAGB_02036	1	persistent	2	0	0
BENMGJ_00842	contig_36	64496	65629	-	GEGEGB_01205	1	persistent	2	0	0
BENMGJ_00843	contig_36	65823	66149	+	GEGEGB_01206	1	persistent	2	0	0
BENMGJ_00846	contig_36	66343	66993	+	GEGEGB_01209	1	persistent	2	0	0
BENMGJ_00847	contig_36	67101	67889	+	LNHIMF_01312	1	persistent	2	0	0
BENMGJ_00848	contig_36	68034	68627	+	GEGEGB_01211	1	persistent	2	0	0
BENMGJ_00849	contig_36	68696	69544	+	LNHIMF_01314	1	persistent	2	0	0
BENMGJ_00850	contig_36	69799	70047	-	LNHIMF_01315	1	persistent	2	0	0
BENMGJ_00851	contig_36	70364	70909	+	LNHIMF_01316	1	persistent	2	0	0
BENMGJ_00852	contig_36	71106	71744	+	GEGEGB_01215	1	persistent	2	0	0
BENMGJ_00853	contig_36	71917	72279	+	GEGEGB_01216	1	persistent	2	0	0
BENMGJ_00854	contig_36	72282	72464	+	GEGEGB_01217	1	persistent	2	0	0
BENMGJ_00855	contig_36	72694	73335	+	LNHIMF_01320	1	persistent	2	0	0
BENMGJ_00857	contig_36	73649	73897	+	GEGEGB_01220	1	persistent	2	1	0
BENMGJ_00858	contig_36	74330	74581	+	GEGEGB_01223	1	persistent	2	1	0
BENMGJ_00859	contig_36	74650	74961	+	GEGEGB_01224	1	persistent	2	0	0
BENMGJ_00860	contig_36	74947	75294	-	GEGEGB_01225	1	persistent	2	0	0
BENMGJ_00861	contig_36	75413	76597	-	LNHIMF_01326	1	persistent	2	0	0
BENMGJ_00862	contig_36	76698	77492	+	LNHIMF_01327	1	persistent	2	0	0
BENMGJ_00863	contig_36	77472	77918	-	GEGEGB_01228	1	persistent	2	0	0
BENMGJ_00864	contig_36	78124	78231	+	BEJGEH_01808	1	persistent	2	0	0
BENMGJ_00865	contig_36	78228	78755	-	GEGEGB_01230	1	persistent	2	0	0
BENMGJ_00866	contig_36	78796	80289	-	LNHIMF_01331	1	persistent	2	0	3
BENMGJ_00867	contig_36	80930	82216	-	PAPNPA_01180	1	persistent	2	0	3
BENMGJ_00868	contig_36	82339	84273	-	LNHIMF_01334	1	persistent	2	0	0
BENMGJ_00869	contig_36	84699	85445	+	GEGEGB_01235	1	persistent	2	0	0
BENMGJ_00870	contig_36	85735	86931	+	LNHIMF_01336	1	persistent	2	0	0
BENMGJ_00871	contig_36	87037	87885	+	GEGEGB_01237	1	persistent	2	0	0
BENMGJ_00872	contig_36	87984	88868	-	LNHIMF_01338	1	persistent	2	0	0
BENMGJ_00873	contig_36	89201	90196	-	GEGEGB_01240	1	persistent	2	0	2
BENMGJ_00874	contig_36	90538	90951	+	GEGEGB_01241	1	persistent	2	0	0
BENMGJ_00875	contig_36	90993	91271	+	GEGEGB_01242	1	persistent	2	0	2
BENMGJ_00876	contig_36	91623	92279	-	LNHIMF_01342	1	persistent	2	0	1
BENMGJ_00877	contig_36	92306	93394	-	LNHIMF_01343	1	persistent	2	0	0
BENMGJ_00878	contig_36	93418	95274	-	GEGEGB_01245	1	persistent	2	0	0
BENMGJ_00879	contig_36	95448	95999	+	GEGEGB_01246	1	persistent	2	0	0
BENMGJ_00880	contig_36	96117	97160	+	LNHIMF_01346	1	persistent	2	0	0
BENMGJ_00881	contig_36	97138	99114	+	GEGEGB_01248	1	persistent	2	0	0
BENMGJ_00882	contig_36	99144	100487	-	LNHIMF_01348	1	persistent	2	0	0
BENMGJ_00883	contig_36	100726	101001	+	LNHIMF_01349	1	persistent	2	0	0
BENMGJ_00884	contig_36	100961	101377	-	LNHIMF_01350	1	persistent	2	0	0
BENMGJ_00885	contig_36	101450	102328	-	GEGEGB_01252	1	persistent	2	0	0
BENMGJ_00886	contig_36	102702	103928	+	GEGEGB_01253	1	persistent	2	0	0
BENMGJ_00887	contig_36	103919	104953	+	LNHIMF_01353	1	persistent	2	0	0
BENMGJ_00888	contig_36	104950	106428	+	HFCAGB_01981	1	persistent	2	0	0
BENMGJ_00889	contig_36	106425	107768	+	GEGEGB_01257	1	persistent	2	0	0
BENMGJ_00890	contig_36	107761	108729	+	LNHIMF_01356	1	persistent	2	0	0
BENMGJ_00891	contig_36	108766	108981	+	GEGEGB_01259	1	persistent	2	0	0
BENMGJ_00892	contig_36	109065	109550	+	LNHIMF_01358	1	persistent	2	0	0
BENMGJ_00893	contig_36	109625	110506	-	GEGEGB_01261	1	persistent	2	0	0
BENMGJ_00894	contig_36	110627	111454	-	GEGEGB_01262	1	persistent	2	0	0
BENMGJ_00895	contig_36	111673	112014	+	GEGEGB_01263	1	persistent	2	0	1
BENMGJ_00896	contig_36	112315	112635	+	GEGEGB_01264	1	persistent	2	0	0
BENMGJ_00897	contig_36	112718	114076	+	GEGEGB_01265	1	persistent	2	0	1
BENMGJ_00898	contig_36	114127	114474	+	GEGEGB_01266	1	persistent	2	0	0
BENMGJ_00899	contig_36	114488	115327	+	GEGEGB_01267	1	persistent	2	0	0
BENMGJ_00900	contig_36	115452	116807	+	LNHIMF_01366	1	persistent	2	0	0
BENMGJ_00901	contig_36	116820	117578	+	LNHIMF_01367	1	persistent	2	1	0
BENMGJ_00902	contig_36	117622	119874	-	LNHIMF_01368	1	persistent	2	1	0
BENMGJ_00903	contig_36	120239	120481	+	GEGEGB_01273	1	persistent	2	0	0
BENMGJ_00904	contig_36	120583	121974	-	LNHIMF_01370	1	persistent	2	0	0
BENMGJ_00905	contig_36	122111	122710	-	LNHIMF_01371	1	persistent	2	0	0
BENMGJ_00906	contig_36	122848	123516	-	LNHIMF_01372	1	persistent	2	0	0
BENMGJ_00907	contig_36	123665	124201	+	GEGEGB_01277	1	persistent	2	0	0
BENMGJ_00908	contig_36	124244	125104	-	GEGEGB_01278	1	persistent	2	0	0
BENMGJ_00909	contig_36	125211	125501	-	GEGEGB_01279	1	persistent	2	0	0
BENMGJ_00910	contig_36	125597	126529	-	LNHIMF_01376	1	persistent	2	0	0
BENMGJ_00911	contig_36	126818	127576	+	GEGEGB_01281	1	persistent	2	0	0
BENMGJ_00912	contig_36	127625	128584	-	GEGEGB_01282	1	persistent	3	0	0
BENMGJ_00913	contig_36	128726	129040	+	GEGEGB_01283	1	persistent	2	0	0
BENMGJ_00914	contig_36	129037	129891	+	LNHIMF_01380	1	persistent	3	1	1
BENMGJ_00915	contig_36	130593	131816	-	GEGEGB_01285	1	shell	2	1	0
BENMGJ_00916	contig_36	131997	132125	-	AJBGEP_01410	1	shell	1	1	0
BENMGJ_00917	contig_36	132708	134636	+	GEGEGB_01287	1	persistent	3	2	0
BENMGJ_00918	contig_37	110	961	-	GEGEGB_03684	1	persistent	2	0	0
BENMGJ_00919	contig_37	906	2750	-	LNHIMF_04178	1	persistent	2	0	0
BENMGJ_00920	contig_37	3124	4224	+	LNHIMF_04177	1	persistent	2	0	0
BENMGJ_00921	contig_37	4271	4630	-	GEGEGB_03687	1	persistent	2	0	0
BENMGJ_00922	contig_37	4646	5281	-	GEGEGB_03688	1	persistent	2	0	0
BENMGJ_00923	contig_37	5480	6880	+	GEGEGB_03689	1	persistent	2	0	0
BENMGJ_00924	contig_37	6863	7780	-	GEGEGB_03690	1	persistent	2	0	0
BENMGJ_00926	contig_37	8065	9441	-	LNHIMF_04171	1	persistent	2	0	0
BENMGJ_00927	contig_37	9558	10334	-	GEGEGB_03693	1	persistent	2	0	0
BENMGJ_00928	contig_37	10342	11346	-	GEGEGB_03694	1	persistent	2	0	0
BENMGJ_00929	contig_37	11435	12586	+	GEGEGB_03695	1	persistent	2	0	0
BENMGJ_00930	contig_37	12955	15606	+	LNHIMF_04167	1	persistent	2	0	0
BENMGJ_00931	contig_37	15817	17550	+	GEGEGB_03697	1	persistent	2	0	0
BENMGJ_00932	contig_37	17711	18547	+	HFCAGB_04375	1	persistent	1	1	1
BENMGJ_00933	contig_37	18653	18775	-	GEGEGB_03699	1	cloud	2	0	0
BENMGJ_00934	contig_37	18802	19464	+	BEJGEH_04175	1	persistent	1	1	1
BENMGJ_00935	contig_37	19476	20579	+	LNHIMF_04162	1	persistent	3	0	0
BENMGJ_00936	contig_37	20838	21461	+	BEJGEH_04173	1	persistent	2	0	0
BENMGJ_00937	contig_37	21519	23699	-	GEGEGB_03702	1	persistent	3	0	0
BENMGJ_00938	contig_37	23864	24754	-	GEGEGB_03703	1	persistent	2	0	1
BENMGJ_00939	contig_37	24949	26505	-	GEGEGB_03707	1	persistent	2	0	1
BENMGJ_00940	contig_37	26641	27765	+	LNHIMF_04158	1	persistent	2	0	1
BENMGJ_00941	contig_37	28000	28998	+	BEJGEH_04168	1	persistent	2	0	0
BENMGJ_00942	contig_37	29001	29858	+	HFCAGB_04356	1	persistent	2	0	0
BENMGJ_00943	contig_37	29974	32406	-	IKCLMC_00748	1	persistent	2	0	1
BENMGJ_00944	contig_37	32409	33569	-	LNHIMF_04155	1	persistent	2	0	0
BENMGJ_00945	contig_37	33834	34151	+	GEGEGB_03712	1	persistent	2	0	0
BENMGJ_00946	contig_37	34607	36397	+	LNHIMF_04153	1	persistent	2	0	0
BENMGJ_00948	contig_37	36598	37260	+	GEGEGB_03716	1	persistent	2	1	0
BENMGJ_00949	contig_37	37306	37518	-	GEGEGB_03717	1	persistent	2	1	0
BENMGJ_00950	contig_37	37722	39920	+	LNHIMF_04149	1	persistent	2	0	0
BENMGJ_00951	contig_37	40075	41100	+	GEGEGB_03719	1	persistent	2	0	0
BENMGJ_00952	contig_37	41287	42171	+	IKCLMC_00739	1	persistent	2	0	0
BENMGJ_00953	contig_37	42263	42793	+	GEGEGB_03721	1	persistent	2	0	0
BENMGJ_00954	contig_37	42803	44134	+	LNHIMF_04145	1	persistent	2	0	0
BENMGJ_00955	contig_37	44201	45130	+	LNHIMF_04144	1	persistent	2	0	0
BENMGJ_00956	contig_37	45223	45708	+	GEGEGB_03724	1	persistent	2	0	0
BENMGJ_00957	contig_37	45930	46169	-	LNHIMF_04142	1	persistent	2	0	0
BENMGJ_00958	contig_37	46568	47413	+	LNHIMF_04141	1	persistent	2	0	0
BENMGJ_00959	contig_37	47434	48942	+	LNHIMF_04140	1	persistent	2	0	0
BENMGJ_00960	contig_37	49054	50064	+	GEGEGB_03728	1	persistent	2	0	0
BENMGJ_00961	contig_37	50161	50907	+	GEGEGB_03729	1	persistent	2	0	0
BENMGJ_00962	contig_37	51013	51441	-	GEGEGB_03730	1	persistent	2	0	0
BENMGJ_00963	contig_37	51542	52138	+	GEGEGB_03731	1	persistent	2	0	0
BENMGJ_00964	contig_37	52251	53018	+	GEGEGB_03732	1	persistent	2	0	0
BENMGJ_00965	contig_37	53110	53874	-	LNHIMF_04134	1	persistent	2	0	0
BENMGJ_00966	contig_37	53884	54213	-	GEGEGB_03734	1	persistent	2	0	0
BENMGJ_00967	contig_37	54257	55132	-	GEGEGB_03735	1	persistent	2	0	0
BENMGJ_00968	contig_37	55161	56183	-	GEGEGB_03736	1	persistent	2	0	0
BENMGJ_00969	contig_37	56212	57210	-	GEGEGB_03737	1	persistent	2	0	0
BENMGJ_00970	contig_37	57210	58253	-	LNHIMF_04129	1	persistent	2	0	0
BENMGJ_00971	contig_37	58247	59782	-	LNHIMF_04128	1	persistent	2	0	0
BENMGJ_00972	contig_37	60038	60997	+	GEGEGB_03740	1	persistent	2	0	0
BENMGJ_00973	contig_37	61085	62677	+	GEGEGB_03741	1	persistent	2	0	0
BENMGJ_00974	contig_37	62691	63041	+	LNHIMF_04125	1	persistent	2	0	0
BENMGJ_00975	contig_37	63278	63442	-	LNHIMF_04124	1	persistent	2	0	0
BENMGJ_00976	contig_37	63540	64262	-	LNHIMF_04123	1	persistent	2	0	0
BENMGJ_00977	contig_37	64325	65365	-	GEGEGB_03745	1	persistent	2	0	0
BENMGJ_00978	contig_37	65375	66334	-	AJBGEP_04279	1	persistent	2	0	0
BENMGJ_00979	contig_37	66345	67679	-	LNHIMF_04120	1	persistent	2	0	0
BENMGJ_00980	contig_37	67944	68699	-	GEGEGB_03749	1	persistent	2	0	0
BENMGJ_00981	contig_37	68800	69789	-	LNHIMF_04118	1	persistent	2	0	0
BENMGJ_00982	contig_37	69993	70955	-	GEGEGB_03751	1	persistent	2	0	0
BENMGJ_00983	contig_37	71140	72042	-	GEGEGB_03752	1	persistent	2	0	1
BENMGJ_00984	contig_37	72190	72690	-	LNHIMF_04115	1	persistent	2	0	1
BENMGJ_00985	contig_37	72841	73539	+	LNHIMF_04114	1	persistent	2	0	0
BENMGJ_00986	contig_37	73536	74909	+	GEGEGB_03755	1	persistent	2	0	1
BENMGJ_00987	contig_37	74957	75160	-	BENMGJ_00987	1	cloud	2	0	0
BENMGJ_00988	contig_37	75281	75676	-	LNHIMF_04112	1	persistent	2	0	1
BENMGJ_00989	contig_37	75688	76377	-	GEGEGB_03757	1	persistent	2	0	0
BENMGJ_00990	contig_37	76447	77067	-	GEGEGB_03758	1	persistent	2	0	0
BENMGJ_00991	contig_37	77396	78379	+	LNHIMF_04109	1	persistent	2	0	0
BENMGJ_00992	contig_37	78398	78913	+	GEGEGB_03761	1	persistent	2	0	0
BENMGJ_00993	contig_37	78906	80213	+	LNHIMF_04107	1	persistent	2	0	0
BENMGJ_00994	contig_37	80372	81043	-	GEGEGB_03763	1	persistent	2	0	1
BENMGJ_00995	contig_37	81674	82708	+	LNHIMF_04104	1	persistent	2	0	1
BENMGJ_00996	contig_37	82705	83553	-	GEGEGB_03765	1	persistent	2	0	0
BENMGJ_00997	contig_37	83706	84542	-	GEGEGB_03766	1	persistent	2	0	0
BENMGJ_00998	contig_37	84830	86299	+	LNHIMF_04101	1	persistent	2	0	0
BENMGJ_00999	contig_37	86296	87555	+	GEGEGB_03768	1	persistent	2	0	0
BENMGJ_01000	contig_37	87698	88525	+	LNHIMF_04099	1	persistent	2	0	0
BENMGJ_01001	contig_37	88652	89800	+	ALJMDI_00957	1	persistent	2	0	0
BENMGJ_01002	contig_37	89797	90111	+	GEGEGB_03771	1	persistent	2	0	0
BENMGJ_01003	contig_37	90200	90748	-	LNHIMF_04096	1	persistent	2	0	0
BENMGJ_01004	contig_37	90849	91508	+	GEGEGB_03773	1	persistent	2	0	0
BENMGJ_01005	contig_37	91508	91831	+	LNHIMF_04094	1	persistent	2	0	0
BENMGJ_01007	contig_37	92175	93275	-	LNHIMF_04092	1	persistent	3	0	1
BENMGJ_01008	contig_37	93458	94489	+	BEJGEH_04099	1	persistent	2	0	1
BENMGJ_01009	contig_37	94757	95593	-	GEGEGB_03778	1	persistent	3	0	0
BENMGJ_01010	contig_37	95788	98838	+	GEGEGB_03779	1	persistent	2	0	0
BENMGJ_01011	contig_37	98851	99753	+	LNHIMF_04089	1	persistent	2	0	0
BENMGJ_01012	contig_37	99750	100385	+	GEGEGB_03781	1	persistent	2	0	0
BENMGJ_01013	contig_37	100382	101311	+	LNHIMF_04087	1	persistent	2	0	1
BENMGJ_01014	contig_37	101358	101648	-	LNHIMF_04086	1	persistent	2	0	0
BENMGJ_01015	contig_37	101649	101960	-	LNHIMF_04085	1	persistent	2	0	0
BENMGJ_01016	contig_37	102178	103107	+	LNHIMF_04084	1	persistent	2	0	1
BENMGJ_01017	contig_37	103193	103504	+	LNHIMF_04083	1	persistent	2	0	0
BENMGJ_01018	contig_37	103501	103947	+	GEGEGB_03787	1	persistent	2	0	0
BENMGJ_01019	contig_37	103962	104903	-	GEGEGB_03788	1	persistent	2	0	0
BENMGJ_01020	contig_37	104948	105385	-	LNHIMF_04080	1	persistent	2	0	0
BENMGJ_01021	contig_37	105382	106161	-	GEGEGB_03790	1	persistent	2	0	0
BENMGJ_01022	contig_37	106248	106847	-	GEGEGB_03791	1	persistent	2	0	0
BENMGJ_01023	contig_37	107038	107841	-	GEGEGB_03792	1	persistent	2	0	0
BENMGJ_01024	contig_37	107875	108771	-	GEGEGB_03793	1	persistent	2	0	0
BENMGJ_01025	contig_37	108936	109832	+	GEGEGB_03794	1	persistent	2	0	0
BENMGJ_01026	contig_37	109855	110733	+	GEGEGB_03795	1	persistent	2	0	0
BENMGJ_01027	contig_37	110749	111990	+	BEJGEH_04080	1	persistent	1	2	0
BENMGJ_01028	contig_37	112077	112964	+	BEJGEH_04079	1	shell	1	1	0
BENMGJ_01029	contig_37	113053	113928	+	BEJGEH_04078	1	shell	1	1	0
BENMGJ_01030	contig_37	114052	116088	+	LNHIMF_04071	1	persistent	1	2	0
BENMGJ_01031	contig_37	116134	117516	+	GEGEGB_03799	1	persistent	2	0	0
BENMGJ_01032	contig_37	117562	118980	+	BEJGEH_04075	1	persistent	2	0	0
BENMGJ_01033	contig_37	119048	119740	+	LNHIMF_04068	1	persistent	2	0	1
BENMGJ_01034	contig_37	119897	120076	+	BENMGJ_01034	1	cloud	2	0	0
BENMGJ_01035	contig_37	120131	121954	-	LNHIMF_04061	1	persistent	2	0	1
BENMGJ_01037	contig_37	122330	123739	+	GEGEGB_03812	1	persistent	2	0	0
BENMGJ_01038	contig_37	124014	125063	+	GEGEGB_03813	1	persistent	2	0	0
BENMGJ_01039	contig_37	125072	126481	+	GEGEGB_03814	1	persistent	2	0	0
BENMGJ_01040	contig_37	126594	126704	+	GEGEGB_03815	1	persistent	2	0	0
