gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
PKJKAM_00859	contig_40	65727	66593	+	LNHIMF_01409	1	persistent	2	0	0
PKJKAM_00860	contig_40	66638	67396	+	LNHIMF_01408	1	persistent	2	0	0
PKJKAM_00861	contig_40	67550	69145	+	LNHIMF_01407	1	persistent	2	0	0
PKJKAM_00862	contig_40	69159	70310	+	LNHIMF_01406	1	persistent	2	0	0
PKJKAM_00863	contig_40	70386	71276	-	LNHIMF_01405	1	persistent	2	0	0
PKJKAM_00864	contig_40	71739	72503	+	LNHIMF_01404	1	persistent	2	0	0
PKJKAM_00865	contig_40	72525	73460	+	BEJGEH_01734	1	persistent	2	0	0
PKJKAM_00866	contig_40	73517	74803	+	BEJGEH_01735	1	persistent	2	0	0
PKJKAM_00867	contig_40	74800	75093	+	BEJGEH_01736	1	persistent	2	0	0
PKJKAM_00868	contig_40	75183	76823	+	LNHIMF_01400	1	persistent	2	0	0
PKJKAM_00869	contig_40	76865	79243	-	GEGEGB_01305	1	persistent	2	0	1
PKJKAM_00870	contig_40	79580	80413	+	GEGEGB_01304	1	persistent	2	0	0
PKJKAM_00871	contig_40	80569	81615	+	LNHIMF_01397	1	persistent	2	0	0
PKJKAM_00872	contig_40	81772	81963	+	GEGEGB_01302	1	persistent	2	0	0
PKJKAM_00873	contig_40	81998	83440	-	GEGEGB_01301	1	persistent	2	0	0
PKJKAM_00874	contig_40	83502	84215	-	IKCLMC_04832	1	persistent	2	0	0
PKJKAM_00875	contig_40	84529	84993	-	LNHIMF_01393	1	persistent	2	0	0
PKJKAM_00876	contig_40	85070	85819	-	GEGEGB_01298	1	persistent	2	0	0
PKJKAM_00877	contig_40	85819	86370	-	GEGEGB_01297	1	persistent	2	0	0
PKJKAM_00878	contig_40	86462	87442	-	LNHIMF_01390	1	persistent	2	0	0
PKJKAM_00880	contig_40	87645	87944	-	GEGEGB_01294	1	persistent	2	0	0
PKJKAM_00881	contig_40	87949	90336	-	LNHIMF_01387	1	persistent	2	0	0
PKJKAM_00882	contig_40	90352	91335	-	GEGEGB_01292	1	persistent	2	0	0
PKJKAM_00883	contig_40	91472	91516	-	GEGEGB_01291	1	persistent	2	0	0
PKJKAM_00884	contig_40	91637	91993	-	GEGEGB_01290	1	persistent	2	0	0
PKJKAM_00885	contig_40	92044	92241	-	GEGEGB_01289	1	persistent	2	0	0
PKJKAM_00886	contig_40	92337	92771	-	GEGEGB_01288	1	persistent	2	0	0
PKJKAM_00887	contig_40	92883	94811	-	GEGEGB_01287	1	persistent	3	2	0
PKJKAM_00888	contig_40	95071	95925	-	LNHIMF_01380	1	persistent	3	1	1
PKJKAM_00889	contig_40	95988	96236	-	GEGEGB_01283	1	persistent	2	0	0
PKJKAM_00890	contig_40	96379	97338	+	GEGEGB_01282	1	persistent	3	0	0
PKJKAM_00891	contig_40	97387	98145	-	GEGEGB_01281	1	persistent	2	0	0
PKJKAM_00892	contig_40	98434	99366	+	LNHIMF_01376	1	persistent	2	0	0
PKJKAM_00893	contig_40	99463	99753	+	GEGEGB_01279	1	persistent	2	0	0
PKJKAM_00894	contig_40	99860	100720	+	GEGEGB_01278	1	persistent	2	0	0
PKJKAM_00895	contig_40	100763	101299	-	GEGEGB_01277	1	persistent	2	0	0
PKJKAM_00896	contig_40	101448	102116	+	LNHIMF_01372	1	persistent	2	0	0
PKJKAM_00897	contig_40	102254	102853	+	LNHIMF_01371	1	persistent	2	0	0
PKJKAM_00898	contig_40	102990	104381	+	LNHIMF_01370	1	persistent	2	0	0
PKJKAM_00899	contig_40	104484	104726	-	GEGEGB_01273	1	persistent	2	0	0
PKJKAM_00900	contig_40	105091	107343	+	LNHIMF_01368	1	persistent	2	1	0
PKJKAM_00901	contig_40	107387	108145	-	LNHIMF_01367	1	persistent	2	1	0
PKJKAM_00902	contig_40	108158	109513	-	LNHIMF_01366	1	persistent	2	0	0
PKJKAM_00903	contig_40	109638	110477	-	GEGEGB_01267	1	persistent	2	0	0
PKJKAM_00904	contig_40	110491	110838	-	GEGEGB_01266	1	persistent	2	0	0
PKJKAM_00905	contig_40	110889	112247	-	GEGEGB_01265	1	persistent	2	0	1
PKJKAM_00906	contig_40	112330	112650	-	GEGEGB_01264	1	persistent	2	0	0
PKJKAM_00907	contig_40	112951	113292	-	GEGEGB_01263	1	persistent	2	0	1
PKJKAM_00908	contig_40	113511	114338	+	GEGEGB_01262	1	persistent	2	0	0
PKJKAM_00909	contig_40	114459	115340	+	GEGEGB_01261	1	persistent	2	0	0
PKJKAM_00910	contig_40	115415	115900	-	LNHIMF_01358	1	persistent	2	0	0
PKJKAM_00911	contig_40	115984	116199	-	GEGEGB_01259	1	persistent	2	0	0
PKJKAM_00912	contig_40	116236	117204	-	LNHIMF_01356	1	persistent	2	0	0
PKJKAM_00913	contig_40	117197	118540	-	GEGEGB_01257	1	persistent	2	0	0
PKJKAM_00914	contig_40	118537	120015	-	HFCAGB_01981	1	persistent	2	0	0
PKJKAM_00915	contig_40	120012	121046	-	LNHIMF_01353	1	persistent	2	0	0
PKJKAM_00916	contig_40	121037	122263	-	GEGEGB_01253	1	persistent	2	0	0
PKJKAM_00917	contig_40	122637	123515	+	GEGEGB_01252	1	persistent	2	0	0
PKJKAM_00918	contig_40	123588	124004	+	LNHIMF_01350	1	persistent	2	0	0
PKJKAM_00919	contig_40	123964	124239	-	LNHIMF_01349	1	persistent	2	0	0
PKJKAM_00920	contig_40	124478	125821	+	LNHIMF_01348	1	persistent	2	0	0
PKJKAM_00921	contig_40	125851	127800	-	GEGEGB_01248	1	persistent	2	0	0
PKJKAM_00922	contig_40	127805	128848	-	LNHIMF_01346	1	persistent	2	0	0
PKJKAM_00923	contig_40	128966	129517	-	GEGEGB_01246	1	persistent	2	0	0
PKJKAM_00924	contig_40	129691	131547	+	GEGEGB_01245	1	persistent	2	0	0
PKJKAM_00925	contig_40	131571	132659	+	LNHIMF_01343	1	persistent	2	0	0
PKJKAM_00926	contig_40	132686	133342	+	LNHIMF_01342	1	persistent	2	0	1
PKJKAM_00927	contig_40	133445	134803	-	HFCAGB_01994	1	cloud	1	0	1
PKJKAM_00928	contig_40	134939	135697	-	HFCAGB_01995	1	cloud	0	0	2
PKJKAM_00929	contig_40	135827	136810	-	PKJKAM_00929	1	cloud	0	0	2
PKJKAM_00930	contig_40	136820	137767	-	HFCAGB_01997	1	cloud	0	0	2
PKJKAM_00931	contig_40	137772	138608	-	PKJKAM_00931	1	cloud	0	0	2
PKJKAM_00932	contig_40	138630	139673	-	PKJKAM_00932	1	cloud	0	0	2
PKJKAM_00933	contig_40	139684	141063	-	PKJKAM_00933	1	cloud	0	0	2
PKJKAM_00934	contig_40	141090	142166	-	HFCAGB_02001	1	cloud	1	0	2
PKJKAM_00935	contig_40	142441	142671	+	PKJKAM_00935	1	cloud	1	0	1
PKJKAM_00936	contig_40	143068	143346	-	GEGEGB_01242	1	persistent	2	0	2
PKJKAM_00937	contig_40	143388	143801	-	GEGEGB_01241	1	persistent	2	0	0
PKJKAM_00938	contig_41	287	991	-	GEGEGB_02050	1	persistent	2	0	0
PKJKAM_00939	contig_41	972	2294	-	GEGEGB_02051	1	persistent	2	0	0
PKJKAM_00940	contig_41	2287	3090	-	GEGEGB_02052	1	persistent	2	0	0
PKJKAM_00941	contig_41	3226	4002	+	GEGEGB_02053	1	persistent	2	0	0
PKJKAM_00942	contig_41	3982	4875	-	LNHIMF_01078	1	persistent	2	0	0
PKJKAM_00943	contig_41	5086	5832	-	GEGEGB_02055	1	persistent	2	0	0
PKJKAM_00944	contig_41	5829	6011	-	GEGEGB_02056	1	persistent	2	0	0
PKJKAM_00945	contig_41	6063	7295	-	HFCAGB_01031	1	persistent	2	0	0
PKJKAM_00946	contig_41	7339	8316	-	GEGEGB_02059	1	persistent	2	0	0
PKJKAM_00947	contig_41	8313	10061	-	GEGEGB_02060	1	persistent	2	0	0
PKJKAM_00948	contig_41	10098	12362	-	ALJMDI_01283	1	persistent	2	1	0
PKJKAM_00949	contig_41	12592	12876	-	GEGEGB_02062	1	persistent	2	1	0
PKJKAM_00950	contig_41	13032	14705	-	GEGEGB_02063	1	persistent	2	0	0
PKJKAM_00951	contig_41	14819	15502	-	GEGEGB_02064	1	persistent	2	0	0
PKJKAM_00952	contig_41	15675	16436	-	BEJGEH_00936	1	persistent	2	0	0
PKJKAM_00953	contig_41	16579	17862	-	GEGEGB_02066	1	persistent	2	0	0
PKJKAM_00954	contig_41	17933	19021	-	GEGEGB_02067	1	persistent	2	0	0
PKJKAM_00955	contig_41	19207	19899	-	LNHIMF_01065	1	persistent	2	0	0
PKJKAM_00956	contig_41	19961	21796	+	LNHIMF_01064	1	persistent	2	0	0
PKJKAM_00957	contig_41	22202	23059	+	GEGEGB_02070	1	persistent	2	0	0
PKJKAM_00958	contig_41	23119	25401	+	GEGEGB_02071	1	persistent	2	0	1
PKJKAM_00959	contig_41	25477	26436	-	LNHIMF_01061	1	persistent	3	0	1
PKJKAM_00960	contig_41	26726	26893	+	HFCAGB_01016	1	persistent	2	0	1
PKJKAM_00961	contig_41	27012	27809	+	GEGEGB_02075	1	persistent	3	0	1
PKJKAM_00962	contig_41	28110	29531	-	GEGEGB_02076	1	persistent	2	0	0
PKJKAM_00963	contig_41	29749	30897	-	LNHIMF_01057	1	persistent	2	0	0
PKJKAM_00964	contig_41	31247	32110	-	GEGEGB_02078	1	persistent	2	0	0
PKJKAM_00965	contig_41	32112	32729	-	GEGEGB_01496	2	persistent	4	0	0
PKJKAM_00966	contig_41	32740	35184	-	LNHIMF_01054	1	persistent	2	0	0
PKJKAM_00968	contig_41	35421	36713	-	GEGEGB_02082	1	persistent	2	0	0
PKJKAM_00969	contig_41	36972	38315	-	GEGEGB_02083	1	persistent	2	0	0
PKJKAM_00970	contig_41	38325	38936	-	LNHIMF_01050	1	persistent	2	0	0
PKJKAM_00971	contig_41	39079	43191	-	ONMMKP_01187	1	persistent	2	0	0
PKJKAM_00972	contig_41	43326	43820	-	LNHIMF_01048	1	persistent	2	0	0
PKJKAM_00973	contig_41	44367	45335	+	GEGEGB_02087	1	persistent	2	0	1
PKJKAM_00974	contig_41	45449	47215	+	GEGEGB_02088	1	persistent	2	0	0
PKJKAM_00975	contig_41	47216	48937	+	LNHIMF_01045	1	persistent	2	0	0
PKJKAM_00976	contig_41	48982	49686	+	GEGEGB_02090	1	persistent	2	0	0
PKJKAM_00977	contig_41	49998	50216	+	GEGEGB_02091	1	persistent	2	0	0
PKJKAM_00978	contig_41	50307	51218	-	GEGEGB_02092	1	persistent	2	0	0
PKJKAM_00979	contig_41	51327	52187	+	LNHIMF_01041	1	persistent	2	0	0
PKJKAM_00980	contig_41	52207	52884	+	GEGEGB_03971	2	persistent	5	2	3
PKJKAM_00982	contig_41	54272	54469	+	GEGEGB_02097	1	shell	2	3	2
PKJKAM_00983	contig_41	54680	56956	-	LNHIMF_01038	1	persistent	2	4	1
PKJKAM_00984	contig_41	56987	57307	-	GEGEGB_02099	1	persistent	2	0	0
PKJKAM_00985	contig_41	57631	57852	+	GEGEGB_02100	1	persistent	2	0	0
PKJKAM_00986	contig_41	57982	59928	-	GEGEGB_02101	1	persistent	2	0	0
PKJKAM_00987	contig_41	59925	61043	-	GEGEGB_02102	1	persistent	2	0	0
PKJKAM_00988	contig_41	61189	62139	+	LNHIMF_01033	1	persistent	2	0	0
PKJKAM_00989	contig_41	62136	63794	-	LNHIMF_01032	1	persistent	2	0	0
PKJKAM_00990	contig_41	63995	64894	+	GEGEGB_02105	1	persistent	2	0	0
PKJKAM_00991	contig_41	65038	66690	+	LNHIMF_01030	1	persistent	2	0	0
PKJKAM_00992	contig_41	66702	67670	+	LNHIMF_01029	1	persistent	2	0	0
PKJKAM_00993	contig_41	67828	69546	+	GEGEGB_02108	1	persistent	2	0	0
PKJKAM_00994	contig_41	69585	70586	+	LNHIMF_01027	1	persistent	2	0	0
PKJKAM_00995	contig_41	70597	72030	+	LNHIMF_01026	1	persistent	2	0	0
PKJKAM_00996	contig_41	72126	73139	+	GEGEGB_02111	1	persistent	2	0	0
PKJKAM_00997	contig_41	73136	73966	-	GEGEGB_02112	1	persistent	2	0	0
PKJKAM_00998	contig_41	73963	74286	-	GEGEGB_02113	1	persistent	2	0	0
PKJKAM_00999	contig_41	74414	74929	+	GEGEGB_02114	1	persistent	2	0	0
PKJKAM_01000	contig_41	75159	75887	+	GEGEGB_02115	1	persistent	2	0	0
PKJKAM_01001	contig_41	75905	76636	+	LNHIMF_01020	1	persistent	2	0	0
PKJKAM_01002	contig_41	76643	77359	+	GEGEGB_02117	1	persistent	2	0	0
PKJKAM_01003	contig_41	77359	78027	+	GEGEGB_02118	1	persistent	2	0	0
PKJKAM_01004	contig_41	78264	78995	+	GEGEGB_02119	1	persistent	2	0	0
PKJKAM_01005	contig_41	79213	80700	-	LNHIMF_01016	1	persistent	2	0	0
PKJKAM_01006	contig_41	80710	81030	-	LNHIMF_01015	1	persistent	2	0	0
PKJKAM_01007	contig_41	81060	82403	-	BEJGEH_00878	1	persistent	2	0	0
PKJKAM_01008	contig_41	82698	83825	-	AJBGEP_00912	1	persistent	2	0	0
PKJKAM_01009	contig_41	83868	84269	-	GEGEGB_02124	1	persistent	2	0	0
PKJKAM_01010	contig_41	84415	85260	-	GEGEGB_02125	1	persistent	2	0	0
PKJKAM_01011	contig_41	85257	86210	-	LNHIMF_01010	1	persistent	2	0	0
PKJKAM_01012	contig_41	86220	87353	-	LNHIMF_01009	1	persistent	2	0	0
PKJKAM_01013	contig_41	87441	88556	-	LNHIMF_01008	1	persistent	2	0	0
PKJKAM_01014	contig_41	88902	89378	-	GEGEGB_02129	1	persistent	2	0	0
PKJKAM_01015	contig_41	89475	90377	-	GEGEGB_02130	1	persistent	2	0	0
PKJKAM_01016	contig_41	90435	91157	-	BEJGEH_00869	1	persistent	2	0	0
PKJKAM_01017	contig_41	91141	91431	-	LNHIMF_01004	1	persistent	2	0	0
PKJKAM_01018	contig_41	91601	91864	+	GEGEGB_02133	1	persistent	2	0	0
PKJKAM_01019	contig_41	91896	92273	-	LNHIMF_01002	1	persistent	2	0	0
PKJKAM_01020	contig_41	92544	94229	+	GEGEGB_02135	1	persistent	2	0	0
PKJKAM_01022	contig_41	94406	94966	-	LNHIMF_00999	1	persistent	2	0	0
PKJKAM_01023	contig_41	95134	96345	+	LNHIMF_00998	1	persistent	2	0	0
PKJKAM_01024	contig_41	96342	97157	+	GEGEGB_02139	1	persistent	2	0	0
PKJKAM_01025	contig_41	97211	98443	-	GEGEGB_02140	1	persistent	2	0	0
PKJKAM_01026	contig_41	98690	99364	+	GEGEGB_02141	1	persistent	2	0	0
PKJKAM_01027	contig_41	99436	100194	+	GEGEGB_02142	1	persistent	2	0	0
PKJKAM_01028	contig_41	100239	101441	-	GEGEGB_02143	1	persistent	2	0	0
PKJKAM_01029	contig_41	101685	102311	+	GEGEGB_02144	1	persistent	1	1	2
PKJKAM_01030	contig_41	102308	102481	-	HFCAGB_00946	1	shell	1	1	0
PKJKAM_01031	contig_41	102502	102999	-	HFCAGB_00945	1	shell	0	2	0
PKJKAM_01032	contig_41	103346	103771	+	LNHIMF_00990	1	shell	0	2	1
PKJKAM_01033	contig_41	104036	104926	+	HFCAGB_00943	1	shell	0	2	0
PKJKAM_01034	contig_41	104932	106617	-	LNHIMF_00988	1	shell	0	3	0
PKJKAM_01035	contig_41	106850	107041	-	LNHIMF_00987	1	shell	0	2	0
PKJKAM_01036	contig_41	107066	108229	-	LNHIMF_00986	1	shell	0	3	1
PKJKAM_01037	contig_41	108240	108488	-	ALJMDI_01197	1	cloud	0	2	0
PKJKAM_01038	contig_41	108521	109474	-	AJBGEP_00883	1	shell	0	2	1
PKJKAM_01039	contig_41	109485	110234	-	LNHIMF_00983	1	shell	0	2	0
PKJKAM_01040	contig_41	110257	110772	-	LNHIMF_00982	1	shell	1	1	1
PKJKAM_01041	contig_41	111486	111869	-	GEGEGB_02146	1	persistent	1	1	2
PKJKAM_01042	contig_41	112100	113425	+	LNHIMF_00980	1	persistent	2	0	0
PKJKAM_01043	contig_41	113516	114427	-	GEGEGB_02148	1	persistent	2	0	0
PKJKAM_01044	contig_41	114430	115350	-	GEGEGB_02149	1	persistent	2	0	0
PKJKAM_01045	contig_41	115411	116949	-	GEGEGB_02150	1	persistent	2	0	0
PKJKAM_01046	contig_41	116982	118853	-	GEGEGB_02151	1	persistent	2	0	0
PKJKAM_01047	contig_41	118864	119805	-	GEGEGB_02152	1	persistent	2	0	0
PKJKAM_01048	contig_41	120008	121243	+	LNHIMF_00974	1	persistent	2	0	0
PKJKAM_01049	contig_41	121243	121992	+	LNHIMF_00973	1	persistent	2	0	0
PKJKAM_01050	contig_41	122270	123169	+	GEGEGB_02155	1	persistent	2	0	0
PKJKAM_01051	contig_41	123175	125607	+	LNHIMF_00971	1	persistent	2	0	0
PKJKAM_01052	contig_41	125685	126494	-	GEGEGB_02157	2	persistent	2	1	3
PKJKAM_01053	contig_41	126756	128021	+	LNHIMF_00969	1	persistent	2	0	2
PKJKAM_01054	contig_41	128415	128852	+	GEGEGB_02157	2	persistent	2	1	3
PKJKAM_01055	contig_41	128724	128984	-	PKJKAM_01055	1	cloud	1	1	0
PKJKAM_01056	contig_41	128974	129870	-	BEJGEH_00840	1	shell	2	0	1
PKJKAM_01057	contig_41	130326	131918	-	GEGEGB_02159	1	persistent	2	1	0
PKJKAM_01058	contig_41	132137	133057	+	GEGEGB_02160	1	persistent	2	0	0
PKJKAM_01059	contig_41	133101	134213	-	GEGEGB_02161	1	persistent	2	0	0
PKJKAM_01060	contig_41	134210	134683	-	GEGEGB_02162	1	persistent	2	0	0
PKJKAM_01061	contig_41	134869	134997	+	GEGEGB_02163	1	persistent	2	0	0
PKJKAM_01062	contig_41	135262	136842	+	LNHIMF_00963	1	persistent	2	1	0
PKJKAM_01063	contig_41	136905	137420	-	GEGEGB_02168	1	persistent	2	0	1
PKJKAM_01064	contig_41	137774	138661	+	GEGEGB_02169	1	persistent	2	0	0
PKJKAM_01065	contig_41	138964	139467	+	GEGEGB_02170	1	persistent	2	0	1
PKJKAM_01066	contig_41	139944	140690	+	GEGEGB_02171	1	persistent	2	0	1
PKJKAM_01067	contig_41	140834	141493	+	GEGEGB_02172	1	persistent	2	0	0
PKJKAM_01068	contig_41	141490	142212	+	GEGEGB_02173	1	persistent	2	0	0
PKJKAM_01069	contig_41	142331	144553	+	LNHIMF_00956	1	persistent	2	0	0
PKJKAM_01070	contig_41	144550	145476	-	GEGEGB_02175	1	persistent	2	0	1
PKJKAM_01071	contig_41	145681	145947	+	GEGEGB_02177	1	persistent	2	0	1
PKJKAM_01072	contig_41	146232	146492	+	GEGEGB_02178	1	persistent	2	1	0
PKJKAM_01073	contig_41	146648	147622	-	BEJGEH_00823	1	persistent	2	1	0
PKJKAM_01074	contig_41	147652	149796	-	LNHIMF_00951	1	persistent	2	0	1
PKJKAM_01075	contig_41	150004	151365	-	GEGEGB_02183	1	persistent	3	0	1
PKJKAM_01076	contig_41	151595	152269	+	LNHIMF_00949	1	persistent	2	0	1
PKJKAM_01077	contig_41	152269	153264	+	GEGEGB_02185	1	persistent	2	0	0
PKJKAM_01078	contig_41	153257	154993	+	LNHIMF_00947	1	persistent	2	0	0
PKJKAM_01079	contig_41	154986	156116	+	GEGEGB_02187	1	persistent	2	0	0
PKJKAM_01080	contig_41	156232	157338	+	GEGEGB_02188	1	persistent	2	0	0
PKJKAM_01081	contig_41	157300	157710	-	GEGEGB_02189	1	persistent	2	0	0
PKJKAM_01082	contig_41	157843	158601	+	LNHIMF_00943	1	persistent	2	0	0
PKJKAM_01083	contig_41	158598	159839	+	GEGEGB_02191	1	persistent	2	0	0
PKJKAM_01084	contig_41	159839	160801	+	GEGEGB_02192	1	persistent	2	0	1
PKJKAM_01085	contig_41	160804	161364	-	BEJGEH_00810	1	persistent	2	1	1
PKJKAM_01086	contig_41	161372	161974	-	HFCAGB_00889	1	shell	2	0	2
PKJKAM_01087	contig_41	162004	162525	-	GEGEGB_02194	1	persistent	2	2	2
PKJKAM_01088	contig_41	162856	163560	-	LNHIMF_00938	1	persistent	2	0	4
PKJKAM_01089	contig_41	163608	164060	-	GEGEGB_02197	1	persistent	2	0	1
PKJKAM_01090	contig_41	164062	164307	-	LNHIMF_00936	1	persistent	2	0	0
PKJKAM_01091	contig_41	164300	164743	-	LNHIMF_00935	1	persistent	2	0	0
PKJKAM_01092	contig_41	164788	165300	-	GEGEGB_02200	1	persistent	2	0	0
PKJKAM_01093	contig_41	165322	166344	-	GEGEGB_02201	1	persistent	2	0	0
PKJKAM_01094	contig_41	166708	167616	+	GEGEGB_02202	1	persistent	2	0	0
PKJKAM_01095	contig_41	167708	169975	-	AJBGEP_00824	1	persistent	2	0	0
PKJKAM_01096	contig_41	170466	172487	-	LNHIMF_00930	1	persistent	2	0	0
PKJKAM_01097	contig_41	173138	173824	-	GEGEGB_02206	1	persistent	2	0	0
PKJKAM_01098	contig_41	173817	174572	-	LNHIMF_00928	1	persistent	2	0	0
PKJKAM_01099	contig_41	174556	175713	-	GEGEGB_02208	1	persistent	2	0	0
PKJKAM_01100	contig_41	175710	176750	-	GEGEGB_02209	1	persistent	2	0	0
PKJKAM_01101	contig_41	176837	178126	+	GEGEGB_02210	1	persistent	2	0	0
PKJKAM_01102	contig_41	178184	178660	+	GEGEGB_02211	1	persistent	2	0	0
PKJKAM_01103	contig_41	178745	180265	-	LNHIMF_00923	1	persistent	2	0	0
PKJKAM_01104	contig_41	180267	181952	-	LNHIMF_00922	1	persistent	2	0	0
PKJKAM_01105	contig_41	182149	182874	-	GEGEGB_02214	1	persistent	2	0	0
PKJKAM_01106	contig_41	182919	183860	-	LNHIMF_00920	1	persistent	2	0	0
PKJKAM_01107	contig_41	183857	185026	-	LNHIMF_00919	1	persistent	2	0	0
PKJKAM_01108	contig_41	185318	186601	+	GEGEGB_02217	1	persistent	2	0	0
PKJKAM_01109	contig_41	186745	187740	-	LNHIMF_00917	1	persistent	2	0	1
PKJKAM_01110	contig_41	187904	188722	+	LNHIMF_00916	1	persistent	2	0	3
PKJKAM_01111	contig_41	188723	189781	-	LNHIMF_00915	1	persistent	2	0	0
PKJKAM_01112	contig_41	189784	190473	-	GEGEGB_02221	1	persistent	2	0	0
PKJKAM_01113	contig_41	190473	191246	-	LNHIMF_00913	1	persistent	2	0	1
PKJKAM_01114	contig_41	191413	191562	-	GEGEGB_02223	1	persistent	2	0	0
PKJKAM_01115	contig_41	191691	192479	+	GEGEGB_02224	1	persistent	2	0	1
PKJKAM_01116	contig_41	192547	194022	+	LNHIMF_00910	1	persistent	2	0	0
PKJKAM_01117	contig_41	194193	195101	+	LNHIMF_00909	1	persistent	2	0	0
PKJKAM_01118	contig_41	195324	196340	+	GEGEGB_02227	1	persistent	2	0	0
PKJKAM_01119	contig_41	196351	197397	+	LNHIMF_00907	1	persistent	2	0	0
PKJKAM_01120	contig_41	197400	198548	+	GEGEGB_02229	1	persistent	2	0	0
PKJKAM_01121	contig_41	198542	199582	+	LNHIMF_00905	1	persistent	2	0	0
PKJKAM_01122	contig_41	199806	200558	+	GEGEGB_02231	1	persistent	2	0	0
PKJKAM_01123	contig_41	200649	201425	-	BEJGEH_00772	1	persistent	2	0	0
PKJKAM_01124	contig_41	201425	202504	-	GEGEGB_02233	1	persistent	3	0	0
PKJKAM_01125	contig_41	202884	203582	-	BEJGEH_00770	1	persistent	2	0	0
PKJKAM_01126	contig_42	206	1132	-	LNHIMF_04491	1	persistent	2	0	0
PKJKAM_01127	contig_42	1280	1729	-	GEGEGB_04688	1	persistent	2	0	0
PKJKAM_01128	contig_42	1771	1998	-	GEGEGB_04687	1	persistent	2	0	0
PKJKAM_01129	contig_42	2003	2317	-	GEGEGB_04686	1	persistent	2	0	0
PKJKAM_01130	contig_42	2324	2719	-	GEGEGB_04685	1	persistent	2	0	1
PKJKAM_01131	contig_42	3194	3469	+	AJBGEP_04600	1	persistent	2	0	0
PKJKAM_01132	contig_42	3598	4284	-	PAPNPA_02919	1	persistent	2	0	1
PKJKAM_01133	contig_42	4284	5138	-	LNHIMF_04483	1	persistent	2	0	0
PKJKAM_01134	contig_42	5148	5798	-	LNHIMF_04482	1	persistent	2	0	0
PKJKAM_01135	contig_42	5812	6276	-	LNHIMF_04481	1	persistent	2	0	1
PKJKAM_01136	contig_42	6286	6591	-	BEJGEH_04460	1	persistent	2	0	0
PKJKAM_01137	contig_42	6607	8004	-	LNHIMF_04479	1	persistent	2	0	1
PKJKAM_01138	contig_42	8367	9431	+	GEGEGB_04677	1	persistent	2	0	0
PKJKAM_01139	contig_42	9536	10291	+	GEGEGB_04676	1	persistent	2	0	0
PKJKAM_01140	contig_42	10288	11037	-	GEGEGB_04675	1	persistent	2	0	0
PKJKAM_01141	contig_42	11248	11550	+	LNHIMF_04475	1	persistent	2	0	0
PKJKAM_01142	contig_42	11681	11956	+	GEGEGB_04673	1	persistent	2	0	0
PKJKAM_01143	contig_42	12034	13656	-	LNHIMF_04473	1	persistent	2	0	0
PKJKAM_01144	contig_42	13741	14904	-	GEGEGB_04671	1	persistent	2	0	0
PKJKAM_01145	contig_42	14907	15545	-	BEJGEH_04451	1	persistent	2	0	0
PKJKAM_01146	contig_42	15555	15953	-	GEGEGB_04669	1	persistent	2	0	0
PKJKAM_01147	contig_42	15971	16630	-	GEGEGB_04668	1	persistent	2	0	1
PKJKAM_01148	contig_42	16627	17697	-	AJBGEP_04583	1	persistent	2	0	0
PKJKAM_01149	contig_42	17697	18395	-	BEJGEH_04447	1	persistent	2	0	1
PKJKAM_01150	contig_42	18410	18814	-	LNHIMF_04466	1	persistent	2	0	0
PKJKAM_01151	contig_42	18946	19677	-	LNHIMF_04465	1	persistent	2	0	0
PKJKAM_01152	contig_42	19768	22206	-	GEGEGB_04663	1	persistent	2	0	0
PKJKAM_01153	contig_42	22244	22669	-	LNHIMF_04463	1	persistent	2	0	0
PKJKAM_01154	contig_42	22889	24187	-	GEGEGB_04661	1	persistent	2	0	0
PKJKAM_01155	contig_42	24290	24487	-	GEGEGB_04660	1	persistent	2	0	1
PKJKAM_01156	contig_42	24566	25570	-	GEGEGB_04659	1	persistent	2	0	0
PKJKAM_01157	contig_42	25573	26832	-	LNHIMF_04459	1	persistent	2	0	0
PKJKAM_01158	contig_42	27047	28327	-	LNHIMF_04458	1	persistent	2	0	0
PKJKAM_01159	contig_42	28399	28707	-	GEGEGB_04656	1	persistent	2	0	0
PKJKAM_01160	contig_42	28790	29740	-	LNHIMF_04456	1	persistent	2	0	0
PKJKAM_01161	contig_42	29733	31589	-	GEGEGB_04654	1	persistent	2	0	0
PKJKAM_01162	contig_42	31599	32921	-	GEGEGB_04653	1	persistent	2	0	0
PKJKAM_01163	contig_42	32938	33399	-	GEGEGB_04652	1	persistent	2	0	0
PKJKAM_01164	contig_42	33371	34915	-	LNHIMF_04452	1	persistent	2	0	0
PKJKAM_01165	contig_42	34917	36056	+	LNHIMF_04451	1	persistent	2	0	0
PKJKAM_01169	contig_42	37141	37881	+	LNHIMF_04448	1	persistent	2	0	0
PKJKAM_01170	contig_42	37943	38488	-	GEGEGB_04646	1	persistent	2	0	0
PKJKAM_01171	contig_42	38595	39647	+	GEGEGB_04645	1	persistent	2	0	0
PKJKAM_01172	contig_42	39739	40707	+	LNHIMF_04445	1	persistent	2	0	0
PKJKAM_01173	contig_42	40726	44052	+	GEGEGB_04643	1	persistent	2	2	0
PKJKAM_01174	contig_42	44189	44566	-	GEGEGB_04642	1	shell	2	0	0
PKJKAM_01175	contig_42	44574	46076	-	GEGEGB_04641	1	persistent	2	2	0
