gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
OEKLIE_01090	contig_80	7999	8361	+	LNHIMF_02873	1	persistent	2	0	0
OEKLIE_01091	contig_80	8373	9152	+	LNHIMF_02874	1	persistent	2	0	0
OEKLIE_01092	contig_80	9228	9587	+	GEGEGB_02884	1	persistent	2	0	0
OEKLIE_01093	contig_80	9785	10558	+	GEGEGB_02885	1	persistent	2	0	0
OEKLIE_01094	contig_80	10551	11516	+	GEGEGB_02886	1	persistent	2	0	0
OEKLIE_01095	contig_80	11513	13033	-	GEGEGB_02887	1	persistent	2	0	0
OEKLIE_01096	contig_80	13219	14658	+	LNHIMF_02879	1	persistent	2	0	0
OEKLIE_01097	contig_80	14655	15788	+	LNHIMF_02880	1	persistent	2	0	0
OEKLIE_01098	contig_80	15885	18125	-	LNHIMF_02881	1	persistent	2	0	0
OEKLIE_01099	contig_80	18271	18816	-	GEGEGB_02891	1	persistent	2	0	0
OEKLIE_01100	contig_80	19017	19826	-	LNHIMF_02883	1	persistent	2	0	0
OEKLIE_01101	contig_80	19853	20323	-	HFCAGB_03054	1	persistent	2	0	0
OEKLIE_01102	contig_80	20316	20726	-	GEGEGB_02894	1	persistent	2	0	0
OEKLIE_01103	contig_80	20723	21490	-	LNHIMF_02886	1	persistent	2	0	0
OEKLIE_01104	contig_80	21490	22032	-	GEGEGB_02896	1	persistent	2	0	0
OEKLIE_01105	contig_80	22042	23751	-	GEGEGB_02897	1	persistent	2	0	0
OEKLIE_01106	contig_80	23769	24692	-	GEGEGB_02898	1	persistent	2	0	0
OEKLIE_01107	contig_80	24695	26521	-	LNHIMF_02890	1	persistent	2	0	0
OEKLIE_01108	contig_80	26521	27129	-	GEGEGB_02900	1	persistent	2	0	0
OEKLIE_01109	contig_80	27275	27736	-	GEGEGB_02901	1	persistent	2	0	0
OEKLIE_01110	contig_80	27946	28302	+	GEGEGB_02902	1	persistent	2	0	0
OEKLIE_01111	contig_80	28371	29243	+	GEGEGB_02903	1	persistent	2	0	0
OEKLIE_01112	contig_80	29234	29506	+	GEGEGB_02904	1	persistent	2	0	0
OEKLIE_01113	contig_80	29506	30627	+	GEGEGB_02905	1	persistent	2	0	0
OEKLIE_01114	contig_80	30624	31634	+	GEGEGB_02906	1	persistent	2	0	0
OEKLIE_01115	contig_80	31853	33931	+	LNHIMF_02898	1	persistent	2	0	0
OEKLIE_01116	contig_80	33993	34337	-	GEGEGB_02908	1	persistent	2	0	0
OEKLIE_01117	contig_80	34519	35436	+	GEGEGB_02909	1	persistent	2	0	0
OEKLIE_01118	contig_80	35433	36254	+	LNHIMF_02901	1	persistent	2	0	0
OEKLIE_01119	contig_80	36251	37111	+	GEGEGB_02911	1	persistent	2	0	0
OEKLIE_01120	contig_80	37102	37950	+	GEGEGB_02912	1	persistent	3	0	0
OEKLIE_01121	contig_80	38120	38914	-	BEJGEH_02856	1	persistent	2	0	0
OEKLIE_01123	contig_80	39117	39872	-	BEJGEH_02858	1	persistent	3	0	0
OEKLIE_01124	contig_80	40257	41144	-	LNHIMF_02907	1	persistent	2	0	0
OEKLIE_01125	contig_80	41489	41941	-	LNHIMF_02908	1	persistent	2	0	0
OEKLIE_01126	contig_80	41938	42618	-	HFCAGB_03079	1	persistent	2	0	0
OEKLIE_01127	contig_80	42575	43153	-	GEGEGB_02917	1	persistent	2	0	0
OEKLIE_01128	contig_80	43146	43904	-	LNHIMF_02911	1	persistent	2	0	0
OEKLIE_01129	contig_80	43901	44206	-	LNHIMF_02912	1	persistent	2	0	0
OEKLIE_01130	contig_80	44225	44467	-	GEGEGB_02920	1	persistent	2	0	0
OEKLIE_01131	contig_80	44492	45727	-	LNHIMF_02914	1	persistent	2	0	0
OEKLIE_01132	contig_80	45986	46915	+	LNHIMF_02915	1	persistent	2	0	0
OEKLIE_01133	contig_80	48006	49667	+	HFCAGB_03086	1	persistent	2	0	0
OEKLIE_01134	contig_80	49685	50167	+	LNHIMF_02917	1	persistent	2	0	0
OEKLIE_01135	contig_80	50221	50595	-	LNHIMF_02918	2	persistent	2	0	0
OEKLIE_01136	contig_81	30	299	+	LNHIMF_03049	1	persistent	2	0	0
OEKLIE_01137	contig_81	386	1588	-	GEGEGB_03068	1	persistent	2	0	0
OEKLIE_01138	contig_81	1581	3740	-	LNHIMF_03051	1	persistent	2	1	0
OEKLIE_01141	contig_81	4333	5361	+	GEGEGB_03075	1	persistent	2	0	1
OEKLIE_01142	contig_81	5375	6394	+	LNHIMF_03055	1	persistent	2	0	0
OEKLIE_01143	contig_81	6404	7666	-	GEGEGB_03077	1	persistent	2	0	0
OEKLIE_01144	contig_81	7784	8719	+	GEGEGB_03078	1	persistent	2	0	0
OEKLIE_01145	contig_81	8691	9398	-	LNHIMF_03058	1	persistent	2	0	0
OEKLIE_01146	contig_81	9511	10929	-	LNHIMF_03059	1	persistent	2	0	0
OEKLIE_01147	contig_81	11283	12044	-	LNHIMF_03060	1	persistent	2	0	0
OEKLIE_01148	contig_81	12101	12937	-	ODDLKH_03450	1	persistent	2	0	0
OEKLIE_01150	contig_81	13367	14545	-	GEGEGB_03084	1	persistent	2	0	0
OEKLIE_01151	contig_81	14668	15531	-	LNHIMF_03064	1	persistent	2	0	0
OEKLIE_01152	contig_81	15635	16090	+	GEGEGB_03086	1	persistent	2	0	0
OEKLIE_01153	contig_81	16232	17461	+	GEGEGB_03087	1	persistent	2	0	0
OEKLIE_01154	contig_81	17492	17764	-	GEGEGB_03088	1	persistent	2	0	0
OEKLIE_01155	contig_81	17886	18734	+	PKJKAM_02341	1	persistent	2	0	0
OEKLIE_01156	contig_81	18944	19702	-	GEGEGB_03091	1	persistent	2	0	0
OEKLIE_01157	contig_81	19689	20201	-	HFCAGB_03249	1	persistent	1	1	3
OEKLIE_01158	contig_81	20345	21421	-	HFCAGB_03250	1	shell	2	0	0
OEKLIE_01159	contig_81	21418	22161	-	LNHIMF_03072	1	persistent	1	1	3
OEKLIE_01160	contig_81	22202	24691	-	LNHIMF_03073	1	persistent	2	0	0
OEKLIE_01161	contig_81	24811	25395	-	BEJGEH_03044	1	persistent	2	0	0
OEKLIE_01162	contig_81	26114	26746	-	LNHIMF_03075	1	persistent	2	0	0
OEKLIE_01163	contig_81	26793	27329	-	GEGEGB_03098	1	persistent	1	1	4
OEKLIE_01165	contig_81	28135	28533	-	HFCAGB_03258	2	shell	1	1	4
OEKLIE_01166	contig_81	28533	28760	-	GEGEGB_03102	1	shell	1	2	0
OEKLIE_01167	contig_81	28928	29188	+	GEGEGB_03103	1	shell	2	1	0
OEKLIE_01168	contig_81	29469	30269	+	LNHIMF_03080	1	persistent	1	2	2
OEKLIE_01170	contig_81	30554	31312	-	GEGEGB_03111	1	persistent	2	1	2
OEKLIE_01172	contig_81	31577	32122	+	LNHIMF_03084	1	persistent	2	0	0
OEKLIE_01173	contig_81	32198	33715	-	LNHIMF_03085	1	persistent	2	0	0
OEKLIE_01174	contig_81	33725	34606	-	GEGEGB_03115	1	persistent	2	0	0
OEKLIE_01175	contig_81	34928	36529	-	LNHIMF_03087	1	persistent	2	0	0
OEKLIE_01176	contig_81	36667	37380	-	GEGEGB_03117	1	persistent	2	0	0
OEKLIE_01177	contig_81	37404	38300	-	GEGEGB_03118	1	persistent	2	0	0
OEKLIE_01178	contig_81	38413	38934	+	GEGEGB_03119	1	persistent	2	0	0
OEKLIE_01179	contig_81	38987	39400	-	LNHIMF_03091	1	persistent	2	0	0
OEKLIE_01180	contig_81	39381	39647	-	GEGEGB_03121	1	persistent	2	0	0
OEKLIE_01181	contig_81	39897	40877	+	GEGEGB_03122	1	persistent	3	0	0
OEKLIE_01182	contig_81	40794	40985	-	GEGEGB_03123	1	persistent	2	0	0
OEKLIE_01183	contig_81	40993	41652	-	GEGEGB_03124	1	persistent	3	0	0
OEKLIE_01184	contig_81	41816	42196	-	AJBGEP_03225	1	persistent	2	0	0
OEKLIE_01185	contig_81	42286	43719	+	LNHIMF_03097	1	persistent	2	0	0
OEKLIE_01186	contig_81	43767	44660	-	BEJGEH_03067	1	persistent	2	0	0
OEKLIE_01187	contig_81	45116	47989	-	BEJGEH_03068	1	persistent	2	0	0
OEKLIE_01188	contig_81	48152	48541	-	GEGEGB_03129	1	persistent	2	0	0
OEKLIE_01189	contig_81	48567	49661	-	GEGEGB_03130	1	persistent	2	0	0
OEKLIE_01190	contig_81	50116	51318	-	LNHIMF_03103	1	persistent	2	0	0
OEKLIE_01191	contig_82	253	1191	+	LNHIMF_01169	1	persistent	2	1	1
OEKLIE_01192	contig_82	1276	2013	+	GEGEGB_01887	1	persistent	2	0	0
OEKLIE_01193	contig_82	2037	2591	+	GEGEGB_01886	1	persistent	2	0	0
OEKLIE_01194	contig_82	2680	3174	+	GEGEGB_01885	1	persistent	2	0	0
OEKLIE_01195	contig_82	3213	4046	-	GEGEGB_01884	1	persistent	2	0	0
OEKLIE_01196	contig_82	4073	4489	-	GEGEGB_01883	1	persistent	2	0	0
OEKLIE_01197	contig_82	4516	4911	-	GEGEGB_01882	1	persistent	2	0	0
OEKLIE_01198	contig_82	4916	5566	-	LNHIMF_01176	1	persistent	2	0	0
OEKLIE_01200	contig_82	6321	6776	+	LNHIMF_01178	1	persistent	2	0	0
OEKLIE_01201	contig_82	6818	7273	+	GEGEGB_01878	1	persistent	2	0	0
OEKLIE_01202	contig_82	7335	7661	+	BEJGEH_01949	1	persistent	2	0	0
OEKLIE_01203	contig_82	7792	8112	+	GEGEGB_01876	1	persistent	2	0	0
OEKLIE_01204	contig_82	8202	8741	+	GEGEGB_01875	1	persistent	2	0	0
OEKLIE_01205	contig_82	8680	10164	+	GEGEGB_01874	1	persistent	2	0	0
OEKLIE_01206	contig_82	10181	11335	-	GEGEGB_01873	1	persistent	2	0	0
OEKLIE_01207	contig_82	11589	13142	+	GEGEGB_01872	1	persistent	2	0	0
OEKLIE_01208	contig_82	13135	15678	+	LNHIMF_01186	1	persistent	2	0	0
OEKLIE_01209	contig_82	15752	15979	+	GEGEGB_01870	1	persistent	2	0	0
OEKLIE_01210	contig_82	15980	16354	-	GEGEGB_01869	1	persistent	2	0	0
OEKLIE_01211	contig_82	16436	17650	-	GEGEGB_01868	1	persistent	2	0	0
OEKLIE_01212	contig_82	17805	18725	-	LNHIMF_01190	1	persistent	2	0	0
OEKLIE_01213	contig_82	18945	19997	+	LNHIMF_01191	1	persistent	2	0	0
OEKLIE_01214	contig_82	20049	20624	-	GEGEGB_01865	1	persistent	2	0	0
OEKLIE_01215	contig_82	20621	21193	-	BEJGEH_01936	1	persistent	2	0	0
OEKLIE_01216	contig_82	21456	21569	-	GEGEGB_01863	1	persistent	2	0	0
OEKLIE_01217	contig_82	21610	22728	-	LNHIMF_01195	1	persistent	2	0	0
OEKLIE_01218	contig_82	22841	23095	-	LNHIMF_01196	1	persistent	2	0	0
OEKLIE_01219	contig_82	23385	23630	-	LNHIMF_01197	1	persistent	2	0	0
OEKLIE_01220	contig_82	23704	24750	-	LNHIMF_01198	1	persistent	2	0	0
OEKLIE_01221	contig_82	24855	25415	-	LNHIMF_01199	1	persistent	2	0	0
OEKLIE_01222	contig_82	25540	26187	-	GEGEGB_01857	1	persistent	2	0	0
OEKLIE_01223	contig_82	26251	27459	-	LNHIMF_01201	1	persistent	2	0	0
OEKLIE_01224	contig_82	27696	28280	+	LNHIMF_01202	1	persistent	2	0	0
OEKLIE_01225	contig_82	28316	28963	+	GEGEGB_01854	1	persistent	2	0	0
OEKLIE_01226	contig_82	28965	29888	+	LNHIMF_01204	1	persistent	2	0	0
OEKLIE_01227	contig_82	30153	31727	+	LNHIMF_01205	1	persistent	2	0	0
OEKLIE_01228	contig_82	31809	32231	-	GEGEGB_01851	1	persistent	2	0	0
OEKLIE_01229	contig_82	32236	32529	-	LNHIMF_01207	1	persistent	2	0	0
OEKLIE_01230	contig_82	32621	33280	-	GEGEGB_01849	1	persistent	2	0	0
OEKLIE_01231	contig_82	33437	33853	+	LNHIMF_01209	1	persistent	2	0	0
OEKLIE_01232	contig_82	33857	34261	+	GEGEGB_01847	1	persistent	2	0	0
OEKLIE_01233	contig_82	34273	34971	+	GEGEGB_01846	1	persistent	2	0	0
OEKLIE_01234	contig_82	34998	36209	+	GEGEGB_01845	1	persistent	2	0	0
OEKLIE_01235	contig_82	36230	36985	+	LNHIMF_01213	1	persistent	2	0	0
OEKLIE_01236	contig_82	36999	37781	+	GEGEGB_01843	1	persistent	2	0	0
OEKLIE_01237	contig_82	37869	38534	+	GEGEGB_01842	1	persistent	2	0	0
OEKLIE_01238	contig_82	38546	39643	+	GEGEGB_01841	1	persistent	2	0	0
OEKLIE_01239	contig_82	39643	40593	+	GEGEGB_01840	1	persistent	2	0	0
OEKLIE_01240	contig_82	40658	42319	+	GEGEGB_01839	1	persistent	2	0	0
OEKLIE_01241	contig_82	42334	43287	+	LNHIMF_01219	1	persistent	2	1	0
OEKLIE_01242	contig_82	43544	46747	-	ONMMKP_00953	1	persistent	2	1	1
OEKLIE_01243	contig_82	47237	48280	+	LNHIMF_01221	1	persistent	3	0	0
OEKLIE_01244	contig_82	48418	49179	+	BEJGEH_01907	1	persistent	3	0	0
OEKLIE_01245	contig_82	49385	49609	+	LNHIMF_01223	1	persistent	2	0	0
OEKLIE_01246	contig_82	49681	50265	-	LNHIMF_01224	1	persistent	4	0	0
OEKLIE_01248	contig_82	50463	50984	+	GEGEGB_01831	1	persistent	2	0	0
OEKLIE_01249	contig_82	51036	51209	+	GEGEGB_01830	1	persistent	2	0	0
OEKLIE_01250	contig_82	51373	52422	+	GEGEGB_01829	1	persistent	2	0	0
OEKLIE_01251	contig_83	272	1396	-	LNHIMF_03398	1	persistent	2	0	0
OEKLIE_01252	contig_83	1589	1987	+	LNHIMF_03399	1	persistent	2	0	0
OEKLIE_01253	contig_83	2144	3511	+	GEGEGB_03441	1	persistent	2	0	0
OEKLIE_01254	contig_83	3604	4674	+	GEGEGB_03442	1	persistent	2	0	0
OEKLIE_01255	contig_83	4708	5406	-	HFCAGB_03583	1	persistent	2	0	0
OEKLIE_01256	contig_83	5459	6760	-	LNHIMF_00056	3	persistent	4	0	0
OEKLIE_01257	contig_83	6776	8551	-	GEGEGB_00060	5	persistent	2	0	1
OEKLIE_01258	contig_83	8567	8821	-	AJBGEP_03535	3	persistent	3	1	0
OEKLIE_01259	contig_83	8977	9594	-	GEGEGB_03447	1	persistent	2	0	0
OEKLIE_01260	contig_83	9594	10493	-	GEGEGB_03448	1	persistent	2	0	0
OEKLIE_01261	contig_83	10526	11794	-	GEGEGB_03449	1	persistent	2	0	0
OEKLIE_01262	contig_83	12005	12670	-	GEGEGB_03450	1	persistent	2	0	0
OEKLIE_01263	contig_83	12657	13286	-	GEGEGB_03451	1	persistent	2	0	0
OEKLIE_01264	contig_83	13406	14344	-	GEGEGB_03452	1	persistent	2	0	0
OEKLIE_01265	contig_83	14758	15228	+	GEGEGB_03453	1	persistent	2	0	0
OEKLIE_01266	contig_83	15593	15856	+	GEGEGB_03454	1	persistent	2	0	0
OEKLIE_01267	contig_83	15960	16226	+	GEGEGB_03455	1	persistent	2	0	0
OEKLIE_01268	contig_83	16286	16558	-	GEGEGB_03456	1	persistent	2	0	0
OEKLIE_01269	contig_83	16730	18697	-	LNHIMF_03416	1	persistent	2	0	0
OEKLIE_01270	contig_83	18703	19635	-	GEGEGB_03458	1	persistent	2	0	0
OEKLIE_01271	contig_83	19643	19846	-	GEGEGB_03459	1	persistent	2	0	0
OEKLIE_01272	contig_83	20028	20957	+	GEGEGB_03460	1	persistent	2	0	0
OEKLIE_01273	contig_83	21080	22525	-	GEGEGB_03461	1	persistent	2	0	0
OEKLIE_01274	contig_83	22670	26470	-	LNHIMF_03421	1	persistent	2	0	0
OEKLIE_01275	contig_83	26577	28046	-	GEGEGB_03463	1	persistent	2	0	0
OEKLIE_01276	contig_83	28036	28629	-	LNHIMF_03423	1	persistent	2	0	0
OEKLIE_01277	contig_83	28638	29129	-	GEGEGB_03465	1	persistent	2	0	0
OEKLIE_01278	contig_83	29129	30181	-	LNHIMF_03425	1	persistent	2	0	0
OEKLIE_01279	contig_83	30246	31289	-	GEGEGB_03467	1	persistent	2	0	0
OEKLIE_01280	contig_83	31597	33537	-	LNHIMF_03427	1	persistent	2	0	0
OEKLIE_01281	contig_83	33741	34715	+	GEGEGB_03469	1	persistent	2	0	0
OEKLIE_01282	contig_83	34828	35832	+	GEGEGB_03470	1	persistent	2	0	0
OEKLIE_01283	contig_83	35833	36432	+	GEGEGB_03471	1	persistent	2	0	0
OEKLIE_01284	contig_83	36825	37295	+	GEGEGB_03472	1	persistent	2	0	0
OEKLIE_01285	contig_83	37306	38655	+	GEGEGB_03473	1	persistent	2	0	0
OEKLIE_01286	contig_83	38764	39006	+	LNHIMF_03433	1	persistent	2	0	0
OEKLIE_01287	contig_83	38996	40447	+	LNHIMF_03434	1	persistent	2	0	0
OEKLIE_01288	contig_83	40459	41340	+	GEGEGB_03476	1	persistent	2	0	1
OEKLIE_01289	contig_83	41426	41569	-	HFCAGB_03617	1	cloud	2	0	0
OEKLIE_01290	contig_83	42001	42966	+	GEGEGB_03477	1	persistent	2	0	1
OEKLIE_01291	contig_83	42992	43288	+	GEGEGB_03478	1	persistent	2	0	0
OEKLIE_01292	contig_83	43374	44258	+	GEGEGB_03479	1	persistent	2	0	0
OEKLIE_01293	contig_83	44341	44505	+	GEGEGB_03480	1	persistent	2	0	0
OEKLIE_01294	contig_83	44656	46755	+	LNHIMF_03440	1	persistent	3	0	0
OEKLIE_01295	contig_83	46758	47420	-	LNHIMF_03441	1	persistent	2	0	0
OEKLIE_01296	contig_83	47834	48991	+	BEJGEH_03419	1	persistent	3	0	0
OEKLIE_01297	contig_83	49003	52116	+	LNHIMF_03443	2	persistent	4	0	0
OEKLIE_01298	contig_83	52352	52573	+	GEGEGB_03485	1	persistent	3	0	0
OEKLIE_01301	contig_84	609	1808	-	LNHIMF_03988	1	persistent	2	0	0
OEKLIE_01302	contig_84	1808	2977	-	GEGEGB_03545	1	persistent	2	0	0
OEKLIE_01303	contig_84	2999	3739	-	LNHIMF_03990	1	persistent	2	0	0
OEKLIE_01304	contig_84	3736	4698	-	GEGEGB_03543	1	persistent	2	0	0
OEKLIE_01305	contig_84	5054	7600	+	GEGEGB_03542	1	persistent	2	1	0
OEKLIE_01306	contig_84	7708	8061	+	AJBGEP_04145	1	shell	1	1	0
OEKLIE_01307	contig_84	8274	8789	+	BEJGEH_03994	1	shell	0	2	0
OEKLIE_01308	contig_84	8801	9163	+	BEJGEH_03995	1	shell	1	1	0
OEKLIE_01309	contig_84	9234	9554	-	GEGEGB_03538	1	persistent	2	1	0
OEKLIE_01310	contig_84	9624	10013	-	LNHIMF_03994	1	persistent	1	2	1
OEKLIE_01311	contig_84	10141	10233	-	BENMGJ_00575	1	shell	1	1	0
OEKLIE_01312	contig_84	10272	10523	-	HFCAGB_04192	1	shell	2	1	0
OEKLIE_01313	contig_84	10709	10912	+	GEGEGB_03535	1	persistent	1	1	1
OEKLIE_01314	contig_84	10949	11773	+	GEGEGB_03534	1	persistent	2	0	0
OEKLIE_01315	contig_84	11770	12477	+	GEGEGB_03533	1	persistent	2	0	0
OEKLIE_01316	contig_84	12474	13376	+	GEGEGB_03532	1	persistent	2	0	0
OEKLIE_01317	contig_84	13376	14092	+	GEGEGB_03531	1	persistent	2	0	0
OEKLIE_01318	contig_84	14228	16390	+	LNHIMF_04001	1	persistent	2	0	0
OEKLIE_01319	contig_84	16862	17812	+	GEGEGB_03529	1	persistent	2	2	0
OEKLIE_01320	contig_84	17861	18241	-	GEGEGB_03528	1	shell	1	1	0
OEKLIE_01321	contig_84	18257	18715	-	GEGEGB_03527	1	shell	1	1	0
OEKLIE_01322	contig_84	18750	19634	-	HFCAGB_04202	1	persistent	2	2	0
OEKLIE_01323	contig_84	19678	20145	-	GEGEGB_03525	1	persistent	2	0	0
OEKLIE_01324	contig_84	20310	21179	+	GEGEGB_03524	1	persistent	2	0	0
OEKLIE_01325	contig_84	21245	23092	+	GEGEGB_03523	1	persistent	2	0	0
OEKLIE_01326	contig_84	23156	23776	+	GEGEGB_03522	1	persistent	2	0	0
OEKLIE_01327	contig_84	23816	24436	-	GEGEGB_03521	1	persistent	2	0	0
OEKLIE_01328	contig_84	24547	25563	+	LNHIMF_04009	1	persistent	2	0	0
OEKLIE_01329	contig_84	25579	26379	+	LNHIMF_04010	1	persistent	2	0	0
OEKLIE_01330	contig_84	26460	27359	+	GEGEGB_03518	1	persistent	2	0	0
OEKLIE_01331	contig_84	27247	28200	-	GEGEGB_03517	1	persistent	2	0	0
OEKLIE_01332	contig_84	28449	30713	+	LNHIMF_04013	1	persistent	2	0	0
OEKLIE_01333	contig_84	31105	32400	+	LNHIMF_04014	1	persistent	2	0	0
OEKLIE_01334	contig_84	32480	33292	-	GEGEGB_03514	1	persistent	2	0	0
OEKLIE_01335	contig_84	33551	34312	+	GEGEGB_03513	1	persistent	2	0	0
OEKLIE_01336	contig_84	34452	35882	+	GEGEGB_03512	1	persistent	2	0	0
OEKLIE_01337	contig_84	35978	36733	+	GEGEGB_03511	1	persistent	2	0	0
OEKLIE_01338	contig_84	36743	37348	+	GEGEGB_03510	1	persistent	2	0	0
OEKLIE_01340	contig_84	37345	38985	+	GEGEGB_03508	1	persistent	2	0	0
OEKLIE_01341	contig_84	39191	39445	+	GEGEGB_03507	1	persistent	2	0	0
OEKLIE_01342	contig_84	39449	39997	+	GEGEGB_03506	1	persistent	2	0	0
OEKLIE_01343	contig_84	40000	40779	+	GEGEGB_03505	1	persistent	2	0	0
OEKLIE_01344	contig_84	40809	41603	+	GEGEGB_03504	1	persistent	2	0	0
OEKLIE_01345	contig_84	41611	42099	-	LNHIMF_04026	1	persistent	2	0	0
OEKLIE_01346	contig_84	42285	43763	+	GEGEGB_03502	1	persistent	2	0	0
OEKLIE_01347	contig_84	43849	44550	+	LNHIMF_04028	1	persistent	2	0	0
OEKLIE_01348	contig_84	44804	46627	+	GEGEGB_03500	1	persistent	2	0	0
OEKLIE_01349	contig_84	46824	47987	-	GEGEGB_03499	1	persistent	2	0	0
OEKLIE_01350	contig_84	47997	50186	-	GEGEGB_03498	1	persistent	2	0	0
OEKLIE_01351	contig_84	50376	51707	+	GEGEGB_03497	1	persistent	2	0	0
OEKLIE_01352	contig_84	51707	52321	+	BEJGEH_04039	1	persistent	2	0	0
OEKLIE_01353	contig_84	52360	53811	+	GEGEGB_03495	1	persistent	2	0	0
OEKLIE_01354	contig_84	53823	54173	+	GEGEGB_03494	1	persistent	3	0	0
OEKLIE_01355	contig_85	34	540	+	GEGEGB_01115	1	persistent	2	0	0
OEKLIE_01356	contig_85	593	1393	+	GEGEGB_01114	1	persistent	2	0	0
OEKLIE_01357	contig_85	1406	2257	+	GEGEGB_01113	1	persistent	2	0	0
OEKLIE_01358	contig_85	2315	2773	+	GEGEGB_01112	1	persistent	2	0	0
OEKLIE_01359	contig_85	3183	3749	+	GEGEGB_01111	1	persistent	2	0	0
OEKLIE_01360	contig_85	3746	4555	-	LNHIMF_01906	1	persistent	2	0	0
OEKLIE_01361	contig_85	4621	6366	-	GEGEGB_01109	1	persistent	2	0	0
OEKLIE_01362	contig_85	6586	6795	-	GEGEGB_01108	2	persistent	4	0	0
OEKLIE_01363	contig_85	7600	7887	-	GEGEGB_01107	1	persistent	2	0	0
OEKLIE_01364	contig_85	7958	8101	-	GEGEGB_01106	1	persistent	2	0	0
OEKLIE_01365	contig_85	8259	8498	+	GEGEGB_01105	1	persistent	2	0	0
OEKLIE_01366	contig_85	8710	9501	-	LNHIMF_01912	1	persistent	2	1	0
OEKLIE_01367	contig_85	9677	11050	+	BEJGEH_01222	1	persistent	2	1	0
OEKLIE_01368	contig_85	11098	11979	-	GEGEGB_01101	1	persistent	2	0	0
OEKLIE_01369	contig_85	12173	14221	-	GEGEGB_01100	1	persistent	2	0	0
OEKLIE_01370	contig_85	14241	14927	-	GEGEGB_01099	1	persistent	2	0	0
OEKLIE_01371	contig_85	15025	15594	-	LNHIMF_01917	1	persistent	2	0	0
OEKLIE_01372	contig_85	15651	16934	+	LNHIMF_01918	1	persistent	2	0	0
OEKLIE_01373	contig_85	16903	19536	+	GEGEGB_01096	1	persistent	2	0	0
OEKLIE_01374	contig_85	19512	21053	+	LNHIMF_01920	1	persistent	2	0	0
OEKLIE_01375	contig_85	21168	21407	+	GEGEGB_01094	1	persistent	2	0	0
OEKLIE_01376	contig_85	21518	21709	+	GEGEGB_01093	1	persistent	2	0	1
OEKLIE_01377	contig_85	21728	22378	-	GEGEGB_01092	1	persistent	3	0	0
OEKLIE_01378	contig_85	22396	22629	-	HFCAGB_01423	1	persistent	2	0	0
OEKLIE_01379	contig_85	22602	22766	-	GEGEGB_01090	1	persistent	3	0	1
OEKLIE_01380	contig_85	23051	23773	-	BEJGEH_01210	1	persistent	2	0	0
OEKLIE_01381	contig_85	24457	24852	+	LNHIMF_01926	1	persistent	2	0	0
OEKLIE_01382	contig_85	25182	25658	+	LNHIMF_01927	1	persistent	2	0	2
OEKLIE_01383	contig_85	26046	26465	-	LNHIMF_01928	1	persistent	1	2	6
OEKLIE_01384	contig_85	27747	27893	-	AJBGEP_01953	1	shell	1	1	0
OEKLIE_01385	contig_85	27893	28750	-	AJBGEP_01954	1	shell	1	3	4
OEKLIE_01386	contig_85	28874	29242	+	AJBGEP_01955	1	shell	0	2	1
OEKLIE_01387	contig_85	30546	31460	+	AJBGEP_01956	1	shell	1	2	3
OEKLIE_01388	contig_85	31593	31751	+	GEGEGB_01081	1	shell	0	2	0
OEKLIE_01389	contig_85	31761	32375	+	LNHIMF_01935	1	shell	0	2	1
OEKLIE_01390	contig_85	32824	32946	-	BENMGJ_03766	1	shell	0	4	2
OEKLIE_01391	contig_85	33547	33705	+	LNHIMF_01937	1	shell	0	3	1
OEKLIE_01392	contig_85	34338	34418	+	AJBGEP_01961	2	shell	0	4	1
OEKLIE_01393	contig_85	34515	35396	-	AJBGEP_01962	1	shell	0	5	1
OEKLIE_01394	contig_85	35551	35814	-	IKCLMC_04289	1	shell	0	3	4
OEKLIE_01395	contig_85	36122	36289	+	LNHIMF_01943	1	shell	0	2	2
OEKLIE_01396	contig_85	36546	37079	-	AJBGEP_01965	1	shell	0	2	5
OEKLIE_01397	contig_85	37133	37363	-	AJBGEP_01966	1	shell	0	2	2
OEKLIE_01398	contig_85	37394	38047	+	ODDLKH_02363	1	shell	1	1	0
OEKLIE_01399	contig_85	38107	38961	+	PAPNPA_00762	1	persistent	1	1	8
OEKLIE_01402	contig_85	39335	39688	-	GEGEGB_01072	1	persistent	2	0	1
OEKLIE_01403	contig_85	39705	40580	-	LNHIMF_01950	1	persistent	2	0	0
OEKLIE_01404	contig_85	40581	40955	-	LNHIMF_01951	1	persistent	2	0	0
OEKLIE_01405	contig_85	41093	41323	+	GEGEGB_01069	1	persistent	2	0	0
OEKLIE_01406	contig_85	41431	42087	+	LNHIMF_01953	1	persistent	2	0	0
OEKLIE_01407	contig_85	42111	42809	+	GEGEGB_01067	1	persistent	2	0	0
OEKLIE_01408	contig_85	42844	44895	-	GEGEGB_01066	1	persistent	2	0	0
OEKLIE_01409	contig_85	45108	45767	-	LNHIMF_01956	1	persistent	2	0	0
OEKLIE_01410	contig_85	45861	46214	-	GEGEGB_01064	1	persistent	2	0	0
OEKLIE_01411	contig_85	46282	46572	-	GEGEGB_01063	1	persistent	2	0	0
OEKLIE_01412	contig_85	46703	47881	+	GEGEGB_01062	1	persistent	2	0	0
OEKLIE_01413	contig_85	47981	48622	-	LNHIMF_01960	1	persistent	2	0	0
